country,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE
variable,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile
attribute,space,space_COM,space_MFH,space_SFH,total,water,water_COM,water_MFH,water_SFH,space_COM,space_MFH,space_SFH,water_COM,water_MFH,water_SFH
unit,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh
time,,,,,,,,,,,,,,,
2019-01-11 04:00:00+00:00,131451,26877,33398,71176,150656,19204,5335,3738,10131,259,300,274,198,157,183
2019-01-11 05:00:00+00:00,156488,33729,34353,88406,181373,24885,5886,3169,15829,325,308,340,218,133,286
2019-01-11 06:00:00+00:00,151271,35600,32072,83599,175182,23911,6275,3998,13638,343,288,321,233,168,246
2019-01-11 07:00:00+00:00,150520,37421,32083,81015,169389,18869,4946,3573,10350,360,288,311,183,150,187
2019-01-11 08:00:00+00:00,142608,35313,30821,76473,160714,18106,4581,3630,9895,340,276,294,170,153,179
2019-01-11 09:00:00+00:00,136209,33493,29992,72723,152902,16693,4265,3443,8985,322,269,280,158,145,162
2019-01-11 10:00:00+00:00,129774,31626,28920,69228,146152,16378,3916,3342,9120,304,259,266,145,141,165
2019-01-11 11:00:00+00:00,126358,29818,28496,68044,142235,15877,3738,3357,8783,287,256,262,138,141,159
2019-01-11 12:00:00+00:00,127920,29562,28668,69690,141285,13365,3203,3083,7080,284,257,268,119,130,128
2019-01-11 13:00:00+00:00,130432,30029,28659,71743,143022,12591,2635,3162,6794,289,257,276,98,133,123
2019-01-11 14:00:00+00:00,134780,30107,29569,75104,146253,11473,2538,2867,6069,290,265,289,94,121,110
2019-01-11 15:00:00+00:00,140309,30911,31168,78230,152420,12111,2157,2824,7131,297,280,301,80,119,129
2019-01-11 16:00:00+00:00,143535,30211,32278,81045,157436,13901,2481,3025,8395,291,289,312,92,127,152
2019-01-11 17:00:00+00:00,145451,29596,33092,82762,159419,13968,2659,3184,8125,285,297,318,99,134,147
2019-01-11 18:00:00+00:00,143759,28115,33262,82382,158851,15092,3251,3277,8564,271,298,317,120,138,155
2019-01-11 19:00:00+00:00,137903,27423,32196,78284,153577,15675,3235,3573,8867,264,289,301,120,150,160
2019-01-11 20:00:00+00:00,124284,25808,29162,69314,138432,14148,3097,3465,7586,248,262,266,115,146,137
2019-01-11 21:00:00+00:00,97137,22288,24755,50094,107482,10345,2781,3148,4417,214,222,193,103,133,80
2019-01-11 22:00:00+00:00,79350,20707,18122,40521,85594,6244,2076,2348,1821,199,163,156,77,99,33
2019-01-11 23:00:00+00:00,72841,19219,15139,38484,77974,5133,2603,1772,759,185,136,148,96,75,14
2019-01-12 00:00:00+00:00,75163,18944,16359,39860,80496,5333,2586,1837,910,182,147,153,96,77,16
2019-01-12 01:00:00+00:00,78507,20866,16342,41300,83006,4499,1978,1779,742,201,147,159,73,75,13
2019-01-12 02:00:00+00:00,84826,22023,18032,44770,90379,5553,2481,1707,1365,212,162,172,92,72,25
2019-01-12 03:00:00+00:00,99317,23947,22117,53252,108330,9013,3057,2737,3220,230,198,205,113,115,58
2019-01-12 04:00:00+00:00,133591,29017,33398,71176,151133,17542,3673,3738,10131,279,300,274,136,157,183
2019-01-12 05:00:00+00:00,155379,32620,34353,88406,179915,24536,5538,3169,15829,314,308,340,205,133,286
2019-01-12 06:00:00+00:00,147874,32203,32072,83599,171396,23521,5886,3998,13638,310,288,321,218,168,246
2019-01-12 07:00:00+00:00,146902,33804,32083,81015,165220,18317,4394,3573,10350,325,288,311,163,150,187
2019-01-12 08:00:00+00:00,139377,32083,30821,76473,156714,17336,3811,3630,9895,309,276,294,141,153,179
2019-01-12 09:00:00+00:00,131598,28882,29992,72723,148428,16830,4402,3443,8985,278,269,280,163,145,162
2019-01-12 10:00:00+00:00,127980,29832,28920,69228,143644,15665,3203,3342,9120,287,259,266,119,141,165
2019-01-12 11:00:00+00:00,123935,27394,28496,68044,139211,15277,3138,3357,8783,264,256,262,116,141,159
2019-01-12 12:00:00+00:00,124046,25688,28668,69690,136747,12701,2538,3083,7080,247,257,268,94,130,128
2019-01-12 13:00:00+00:00,123522,23119,28659,71743,137069,13547,3592,3162,6794,222,257,276,133,133,123
2019-01-12 14:00:00+00:00,128755,24083,29569,75104,140942,12187,3251,2867,6069,232,265,289,120,121,110
2019-01-12 15:00:00+00:00,135258,25859,31168,78230,148017,12759,2805,2824,7131,249,280,301,104,119,129
2019-01-12 16:00:00+00:00,141126,27803,32278,81045,154744,13617,2197,3025,8395,267,289,312,81,127,152
2019-01-12 17:00:00+00:00,143655,27800,33092,82762,157331,13676,2367,3184,8125,267,297,318,88,134,147
2019-01-12 18:00:00+00:00,142091,26447,33262,82382,156420,14330,2489,3277,8564,254,298,317,92,138,155
2019-01-12 19:00:00+00:00,136584,26104,32196,78284,151456,14872,2432,3573,8867,251,289,301,90,150,160
2019-01-12 20:00:00+00:00,123590,25113,29162,69314,137364,13775,2724,3465,7586,242,262,266,101,146,137
2019-01-12 21:00:00+00:00,97327,22478,24755,50094,107348,10021,2457,3148,4417,216,222,193,91,133,80
2019-01-12 22:00:00+00:00,79249,20606,18122,40521,85226,5977,1808,2348,1821,198,163,156,67,99,33
2019-01-12 23:00:00+00:00,74737,21114,15139,38484,79505,4768,2238,1772,759,203,136,148,83,75,14
2019-01-13 00:00:00+00:00,78193,21974,16359,39860,83803,5609,2862,1837,910,211,147,153,106,77,16
2019-01-13 01:00:00+00:00,77816,20175,16342,41300,83564,5748,3227,1779,742,194,147,159,120,75,13
2019-01-13 02:00:00+00:00,84394,21592,18032,44770,91934,7540,4467,1707,1365,208,162,172,166,72,25
2019-01-13 03:00:00+00:00,101370,26000,22117,53252,112816,11446,5489,2737,3220,250,198,205,203,115,58
2019-01-13 04:00:00+00:00,137178,32604,33398,71176,156917,19740,5870,3738,10131,314,300,274,218,157,183
2019-01-13 05:00:00+00:00,152993,30234,34353,88406,176216,23222,4224,3169,15829,291,308,340,157,133,286
2019-01-13 06:00:00+00:00,143725,28054,32072,83599,166493,22767,5132,3998,13638,270,288,321,190,168,246
2019-01-13 07:00:00+00:00,143089,29990,32083,81015,160514,17426,3503,3573,10350,289,288,311,130,150,187
2019-01-13 08:00:00+00:00,136555,29260,30821,76473,153121,16566,3040,3630,9895,282,276,294,113,153,179
2019-01-13 09:00:00+00:00,129850,27134,29992,72723,145456,15606,3178,3443,8985,261,269,280,118,145,162
2019-01-13 10:00:00+00:00,125580,27432,28920,69228,140774,15194,2732,3342,9120,264,259,266,101,141,165
2019-01-13 11:00:00+00:00,122202,25662,28496,68044,137106,14904,2765,3357,8783,247,256,262,102,141,159
2019-01-13 12:00:00+00:00,123578,25220,28668,69690,136190,12611,2449,3083,7080,243,257,268,91,130,128
2019-01-13 13:00:00+00:00,126807,26404,28659,71743,139017,12210,2254,3162,6794,254,257,276,84,133,123
2019-01-13 14:00:00+00:00,131207,26535,29569,75104,142364,11157,2221,2867,6069,255,265,289,82,121,110
2019-01-13 15:00:00+00:00,136592,27193,31168,78230,148629,12038,2084,2824,7131,262,280,301,77,119,129
2019-01-13 16:00:00+00:00,142305,28981,32278,81045,155882,13577,2157,3025,8395,279,289,312,80,127,152
2019-01-13 17:00:00+00:00,144577,28723,33092,82762,158367,13790,2481,3184,8125,276,297,318,92,134,147
2019-01-13 18:00:00+00:00,143312,27668,33262,82382,157942,14630,2789,3277,8564,266,298,317,103,138,155
2019-01-13 19:00:00+00:00,138645,28165,32196,78284,153865,15221,2781,3573,8867,271,289,301,103,150,160
2019-01-13 20:00:00+00:00,124812,26335,29162,69314,139032,14221,3170,3465,7586,253,262,266,117,146,137
2019-01-13 21:00:00+00:00,98650,23801,24755,50094,108971,10321,2757,3148,4417,229,222,193,102,133,80
2019-01-13 22:00:00+00:00,81000,22357,18122,40521,87503,6504,2335,2348,1821,215,163,156,87,99,33
2019-01-13 23:00:00+00:00,74862,21239,15139,38484,79436,4574,2043,1772,759,204,136,148,76,75,14
2019-01-14 00:00:00+00:00,77805,21586,16359,39860,83122,5317,2570,1837,910,208,147,153,95,77,16
2019-01-14 01:00:00+00:00,79938,22296,16342,41300,85118,5180,2659,1779,742,215,147,159,99,75,13
2019-01-14 02:00:00+00:00,87409,24606,18032,44770,93197,5789,2716,1707,1365,237,162,172,101,72,25
2019-01-14 03:00:00+00:00,101535,26165,22117,53252,111107,9573,3616,2737,3220,252,198,205,134,115,58
2019-01-14 04:00:00+00:00,132900,28326,33398,71176,152631,19731,5862,3738,10131,273,300,274,217,157,183
2019-01-14 05:00:00+00:00,155747,32988,34353,88406,181199,25452,6454,3169,15829,317,308,340,239,133,286
2019-01-14 06:00:00+00:00,150443,34772,32072,83599,174532,24089,6454,3998,13638,335,288,321,239,168,246
2019-01-14 07:00:00+00:00,150411,37313,32083,81015,168891,18480,4557,3573,10350,359,288,311,169,150,187
2019-01-14 08:00:00+00:00,142976,35681,30821,76473,160718,17742,4216,3630,9895,343,276,294,156,153,179
2019-01-14 09:00:00+00:00,136392,33676,29992,72723,152947,16555,4127,3443,8985,324,269,280,153,145,162
2019-01-14 10:00:00+00:00,129601,31453,28920,69228,145914,16313,3851,3342,9120,303,259,266,143,141,165
2019-01-14 11:00:00+00:00,126540,30000,28496,68044,142336,15796,3657,3357,8783,289,256,262,135,141,159
2019-01-14 12:00:00+00:00,128668,30310,28668,69690,141774,13106,2943,3083,7080,292,257,268,109,130,128
2019-01-14 13:00:00+00:00,130499,30096,28659,71743,143203,12704,2748,3162,6794,290,257,276,102,133,123
2019-01-14 14:00:00+00:00,134860,30187,29569,75104,146495,11635,2700,2867,6069,290,265,289,100,121,110
2019-01-14 15:00:00+00:00,140453,31055,31168,78230,152848,12395,2440,2824,7131,299,280,301,90,119,129
2019-01-14 16:00:00+00:00,144697,31373,32278,81045,158655,13958,2538,3025,8395,302,289,312,94,127,152
2019-01-14 17:00:00+00:00,147118,31263,33092,82762,161062,13944,2635,3184,8125,301,297,318,98,134,147
2019-01-14 18:00:00+00:00,145464,29820,33262,82382,160411,14946,3105,3277,8564,287,298,317,115,138,155
2019-01-14 19:00:00+00:00,138601,28121,32196,78284,154398,15796,3357,3573,8867,271,289,301,124,150,160
2019-01-14 20:00:00+00:00,125282,26805,29162,69314,139397,14115,3065,3465,7586,258,262,266,114,146,137
2019-01-14 21:00:00+00:00,97691,22842,24755,50094,108223,10532,2967,3148,4417,220,222,193,110,133,80
2019-01-14 22:00:00+00:00,79939,21296,18122,40521,86338,6398,2230,2348,1821,205,163,156,83,99,33
2019-01-14 23:00:00+00:00,75046,21423,15139,38484,79522,4476,1946,1772,759,206,136,148,72,75,14
2019-01-15 00:00:00+00:00,78205,21986,16359,39860,83400,5196,2449,1837,910,212,147,153,91,77,16
2019-01-15 01:00:00+00:00,80266,22625,16342,41300,85333,5067,2546,1779,742,218,147,159,94,75,13
2019-01-15 02:00:00+00:00,87435,24632,18032,44770,93110,5675,2603,1707,1365,237,162,172,96,72,25
2019-01-15 03:00:00+00:00,101447,26078,22117,53252,110980,9532,3575,2737,3220,251,198,205,132,115,58
2019-01-15 04:00:00+00:00,132903,28329,33398,71176,152546,19642,5773,3738,10131,273,300,274,214,157,183
2019-01-15 05:00:00+00:00,155787,33028,34353,88406,181304,25517,6519,3169,15829,318,308,340,242,133,286
2019-01-15 06:00:00+00:00,151111,35440,32072,83599,175225,24113,6478,3998,13638,341,288,321,240,168,246
2019-01-15 07:00:00+00:00,151004,37905,32083,81015,169808,18804,4881,3573,10350,365,288,311,181,150,187
2019-01-15 08:00:00+00:00,143143,35848,30821,76473,161201,18058,4532,3630,9895,345,276,294,168,153,179
2019-01-15 09:00:00+00:00,136122,33406,29992,72723,152993,16871,4443,3443,8985,321,269,280,165,145,162
2019-01-15 10:00:00+00:00,129571,31423,28920,69228,146159,16589,4127,3342,9120,302,259,266,153,141,165
2019-01-15 11:00:00+00:00,126532,29992,28496,68044,142579,16047,3908,3357,8783,289,256,262,145,141,159
2019-01-15 12:00:00+00:00,128735,30376,28668,69690,142019,13284,3121,3083,7080,292,257,268,116,130,128
2019-01-15 13:00:00+00:00,130875,30472,28659,71743,143596,12720,2765,3162,6794,293,257,276,102,133,123
2019-01-15 14:00:00+00:00,135322,30649,29569,75104,146917,11595,2659,2867,6069,295,265,289,99,121,110
2019-01-15 15:00:00+00:00,140928,31529,31168,78230,153177,12249,2294,2824,7131,303,280,301,85,119,129
2019-01-15 16:00:00+00:00,144476,31153,32278,81045,158345,13869,2449,3025,8395,300,289,312,91,127,152
2019-01-15 17:00:00+00:00,145907,30053,33092,82762,159795,13887,2578,3184,8125,289,297,318,96,134,147
2019-01-15 18:00:00+00:00,144413,28769,33262,82382,159262,14849,3008,3277,8564,277,298,317,111,138,155
2019-01-15 19:00:00+00:00,138654,28174,32196,78284,154223,15569,3130,3573,8867,271,289,301,116,150,160
2019-01-15 20:00:00+00:00,124935,26459,29162,69314,138856,13921,2870,3465,7586,255,262,266,106,146,137
2019-01-15 21:00:00+00:00,97261,22412,24755,50094,107614,10353,2789,3148,4417,216,222,193,103,133,80
2019-01-15 22:00:00+00:00,79735,21092,18122,40521,85995,6261,2092,2348,1821,203,163,156,78,99,33
2019-01-15 23:00:00+00:00,74829,21206,15139,38484,79289,4460,1930,1772,759,204,136,148,72,75,14
2019-01-16 00:00:00+00:00,77947,21728,16359,39860,83118,5171,2424,1837,910,209,147,153,90,77,16
2019-01-16 01:00:00+00:00,80064,22423,16342,41300,85106,5042,2521,1779,742,216,147,159,93,75,13
2019-01-16 02:00:00+00:00,87233,24430,18032,44770,92884,5651,2578,1707,1365,235,162,172,96,72,25
2019-01-16 03:00:00+00:00,101234,25864,22117,53252,110733,9500,3543,2737,3220,249,198,205,131,115,58
2019-01-16 04:00:00+00:00,132598,28024,33398,71176,152183,19586,5716,3738,10131,270,300,274,212,157,183
2019-01-16 05:00:00+00:00,155481,32722,34353,88406,180941,25460,6462,3169,15829,315,308,340,239,133,286
2019-01-16 06:00:00+00:00,150750,35079,32072,83599,174807,24057,6421,3998,13638,338,288,321,238,168,246
2019-01-16 07:00:00+00:00,150682,37584,32083,81015,169437,18755,4832,3573,10350,362,288,311,179,150,187
2019-01-16 08:00:00+00:00,142751,35456,30821,76473,160768,18017,4492,3630,9895,341,276,294,166,153,179
2019-01-16 09:00:00+00:00,135785,33070,29992,72723,152616,16830,4402,3443,8985,318,269,280,163,145,162
2019-01-16 10:00:00+00:00,129234,31086,28920,69228,145782,16548,4086,3342,9120,299,259,266,151,141,165
2019-01-16 11:00:00+00:00,126278,29738,28496,68044,142285,16007,3867,3357,8783,286,256,262,143,141,159
2019-01-16 12:00:00+00:00,128438,30080,28668,69690,141690,13252,3089,3083,7080,289,257,268,114,130,128
2019-01-16 13:00:00+00:00,130536,30133,28659,71743,143232,12696,2740,3162,6794,290,257,276,102,133,123
2019-01-16 14:00:00+00:00,134997,30325,29569,75104,146560,11562,2627,2867,6069,292,265,289,97,121,110
2019-01-16 15:00:00+00:00,140628,31229,31168,78230,152860,12232,2278,2824,7131,300,280,301,84,119,129
2019-01-16 16:00:00+00:00,144137,30813,32278,81045,157981,13844,2424,3025,8395,296,289,312,90,127,152
2019-01-16 17:00:00+00:00,145623,29768,33092,82762,159486,13863,2554,3184,8125,286,297,318,95,134,147
2019-01-16 18:00:00+00:00,144144,28500,33262,82382,158960,14816,2976,3277,8564,274,298,317,110,138,155
2019-01-16 19:00:00+00:00,138369,27889,32196,78284,153914,15545,3105,3573,8867,268,289,301,115,150,160
2019-01-16 20:00:00+00:00,124678,26201,29162,69314,138574,13896,2846,3465,7586,252,262,266,105,146,137
2019-01-16 21:00:00+00:00,97032,22183,24755,50094,107361,10329,2765,3148,4417,213,222,193,102,133,80
2019-01-16 22:00:00+00:00,79533,20890,18122,40521,85769,6236,2067,2348,1821,201,163,156,77,99,33
2019-01-16 23:00:00+00:00,75046,21423,15139,38484,79522,4476,1946,1772,759,206,136,148,72,75,14
2019-01-17 00:00:00+00:00,78205,21986,16359,39860,83400,5196,2449,1837,910,212,147,153,91,77,16
2019-01-17 01:00:00+00:00,80266,22625,16342,41300,85333,5067,2546,1779,742,218,147,159,94,75,13
2019-01-17 02:00:00+00:00,87435,24632,18032,44770,93110,5675,2603,1707,1365,237,162,172,96,72,25
2019-01-17 03:00:00+00:00,101447,26078,22117,53252,110980,9532,3575,2737,3220,251,198,205,132,115,58
2019-01-17 04:00:00+00:00,132903,28329,33398,71176,152546,19642,5773,3738,10131,273,300,274,214,157,183
2019-01-17 05:00:00+00:00,155787,33028,34353,88406,181304,25517,6519,3169,15829,318,308,340,242,133,286
2019-01-17 06:00:00+00:00,151111,35440,32072,83599,175225,24113,6478,3998,13638,341,288,321,240,168,246
2019-01-17 07:00:00+00:00,151004,37905,32083,81015,169808,18804,4881,3573,10350,365,288,311,181,150,187
2019-01-17 08:00:00+00:00,143143,35848,30821,76473,161201,18058,4532,3630,9895,345,276,294,168,153,179
2019-01-17 09:00:00+00:00,136122,33406,29992,72723,152993,16871,4443,3443,8985,321,269,280,165,145,162
2019-01-17 10:00:00+00:00,129571,31423,28920,69228,146159,16589,4127,3342,9120,302,259,266,153,141,165
2019-01-17 11:00:00+00:00,126532,29992,28496,68044,142579,16047,3908,3357,8783,289,256,262,145,141,159
2019-01-17 12:00:00+00:00,128735,30376,28668,69690,142019,13284,3121,3083,7080,292,257,268,116,130,128
2019-01-17 13:00:00+00:00,130875,30472,28659,71743,143596,12720,2765,3162,6794,293,257,276,102,133,123
2019-01-17 14:00:00+00:00,135322,30649,29569,75104,146917,11595,2659,2867,6069,295,265,289,99,121,110
2019-01-17 15:00:00+00:00,140928,31529,31168,78230,153177,12249,2294,2824,7131,303,280,301,85,119,129
2019-01-17 16:00:00+00:00,144476,31153,32278,81045,158345,13869,2449,3025,8395,300,289,312,91,127,152
2019-01-17 17:00:00+00:00,145907,30053,33092,82762,159795,13887,2578,3184,8125,289,297,318,96,134,147
2019-01-17 18:00:00+00:00,144413,28769,33262,82382,159262,14849,3008,3277,8564,277,298,317,111,138,155
2019-01-17 19:00:00+00:00,138654,28174,32196,78284,154223,15569,3130,3573,8867,271,289,301,116,150,160
2019-01-17 20:00:00+00:00,124935,26459,29162,69314,138856,13921,2870,3465,7586,255,262,266,106,146,137
2019-01-17 21:00:00+00:00,97261,22412,24755,50094,107614,10353,2789,3148,4417,216,222,193,103,133,80
2019-01-17 22:00:00+00:00,79735,21092,18122,40521,85995,6261,2092,2348,1821,203,163,156,78,99,33
2019-01-17 23:00:00+00:00,73869,20246,15139,38484,78531,4663,2132,1772,759,195,136,148,79,75,14
2019-01-18 00:00:00+00:00,77196,20977,16359,39860,82400,5204,2457,1837,910,202,147,153,91,77,16
2019-01-18 01:00:00+00:00,79377,21736,16342,41300,84420,5042,2521,1779,742,209,147,159,93,75,13
2019-01-18 02:00:00+00:00,85969,23166,18032,44770,91547,5578,2505,1707,1365,223,162,172,93,72,25
2019-01-18 03:00:00+00:00,100095,24726,22117,53252,109311,9216,3259,2737,3220,238,198,205,121,115,58
2019-01-18 04:00:00+00:00,131451,26877,33398,71176,150656,19204,5335,3738,10131,259,300,274,198,157,183
2019-01-18 05:00:00+00:00,156488,33729,34353,88406,181373,24885,5886,3169,15829,325,308,340,218,133,286
2019-01-18 06:00:00+00:00,151271,35600,32072,83599,175182,23911,6275,3998,13638,343,288,321,233,168,246
2019-01-18 07:00:00+00:00,150520,37421,32083,81015,169389,18869,4946,3573,10350,360,288,311,183,150,187
2019-01-18 08:00:00+00:00,142608,35313,30821,76473,160714,18106,4581,3630,9895,340,276,294,170,153,179
2019-01-18 09:00:00+00:00,136209,33493,29992,72723,152902,16693,4265,3443,8985,322,269,280,158,145,162
2019-01-18 10:00:00+00:00,129774,31626,28920,69228,146152,16378,3916,3342,9120,304,259,266,145,141,165
2019-01-18 11:00:00+00:00,126358,29818,28496,68044,142235,15877,3738,3357,8783,287,256,262,138,141,159
2019-01-18 12:00:00+00:00,127920,29562,28668,69690,141285,13365,3203,3083,7080,284,257,268,119,130,128
2019-01-18 13:00:00+00:00,130432,30029,28659,71743,143022,12591,2635,3162,6794,289,257,276,98,133,123
2019-01-18 14:00:00+00:00,134780,30107,29569,75104,146253,11473,2538,2867,6069,290,265,289,94,121,110
2019-01-18 15:00:00+00:00,140309,30911,31168,78230,152420,12111,2157,2824,7131,297,280,301,80,119,129
2019-01-18 16:00:00+00:00,143535,30211,32278,81045,157436,13901,2481,3025,8395,291,289,312,92,127,152
2019-01-18 17:00:00+00:00,145451,29596,33092,82762,159419,13968,2659,3184,8125,285,297,318,99,134,147
2019-01-18 18:00:00+00:00,143759,28115,33262,82382,158851,15092,3251,3277,8564,271,298,317,120,138,155
2019-01-18 19:00:00+00:00,137903,27423,32196,78284,153577,15675,3235,3573,8867,264,289,301,120,150,160
2019-01-18 20:00:00+00:00,124284,25808,29162,69314,138432,14148,3097,3465,7586,248,262,266,115,146,137
2019-01-18 21:00:00+00:00,97137,22288,24755,50094,107482,10345,2781,3148,4417,214,222,193,103,133,80
2019-01-18 22:00:00+00:00,79350,20707,18122,40521,85594,6244,2076,2348,1821,199,163,156,77,99,33
2019-01-18 23:00:00+00:00,72841,19219,15139,38484,77974,5133,2603,1772,759,185,136,148,96,75,14
2019-01-19 00:00:00+00:00,75163,18944,16359,39860,80496,5333,2586,1837,910,182,147,153,96,77,16
2019-01-19 01:00:00+00:00,78507,20866,16342,41300,83006,4499,1978,1779,742,201,147,159,73,75,13
2019-01-19 02:00:00+00:00,84826,22023,18032,44770,90379,5553,2481,1707,1365,212,162,172,92,72,25
2019-01-19 03:00:00+00:00,99317,23947,22117,53252,108330,9013,3057,2737,3220,230,198,205,113,115,58
2019-01-19 04:00:00+00:00,133591,29017,33398,71176,151133,17542,3673,3738,10131,279,300,274,136,157,183
2019-01-19 05:00:00+00:00,155379,32620,34353,88406,179915,24536,5538,3169,15829,314,308,340,205,133,286
