NUTS_ID,CompanyName,Subsector,Emissions_ETS_2014,Production,Fuel_Demand,Cluster
DEA13,Gerresheimer Essen GmbH,Glass,45468.0,76501.09,122.82,DEA
DE21I,Saint-Gobain Oberland AG,Glass,78559.0,132177.57,212.21,DE2
DE21I,Deutsche Rockwool Mineralwoll GmbH & Co. OHG,Non-metallic mineral products,73091.0,,,DE2
DEC01,Saint-Gobain PAM Deutschland GmbH,Iron and steel,50487.0,287703.37,,DEA
DEC04,Stahlwerk Bous GmbH,Iron and steel,24361.0,56911.02,9.23,DEA
DE12C,Baiersbronn Frischfaser Karton GmbH,Paper and printing,31377.0,120709.9,184.41,DE2
DE408,Saint-Gobain Rigips GmbH,Non-metallic mineral products,38984.0,,,DEE
DEA32,Saint-Gobain Rigips GmbH,Non-metallic mineral products,31021.0,,,DEA
DEA47,Pasel & Lohmann Ziegelwerke GmbH,Non-metallic mineral products,5563.0,,,DEA
DEA57,Ritzenhoff AG,Glass,20294.0,,,DEA
DE94E,Argelith Bodenkeramik H. Bitter GmbH,Non-metallic mineral products,16556.0,,,DE9
DEA1F,Aleris Rolled Products Germany GmbH,Non-ferrous metals,23021.0,,,DEA
DEA56,Deutsche Edelstahlwerke GmbH,Iron and steel,3730.0,21255.64,,DEA
DE501,Norddeutsche Steingut AG,Non-metallic mineral products,5745.0,,,DE9
DEE0D,DELIPAPIER GmbH,Paper and printing,21049.0,80977.23,123.71,DEE
DE141,Munksjö Dettingen GmbH,Paper and printing,6016.0,23144.04,35.35,DE2
DEA53,Deutsche Edelstahlwerke GmbH,Iron and steel,25588.0,59777.48,,DEA
DEA53,Stora Enso Kabel GmbH & Co. KG,Paper and printing,78585.0,302322.97,461.88,DEA
DEA2C,Deutsche Steinzeug Cremer & Breuer AG,Non-metallic mineral products,24220.0,,,DEA
DED52,Monier Braas GmbH,Non-metallic mineral products,7769.0,,,DEE
DEA59,Rheinkalk Grevenbrück GmbH,Cement,56543.0,,,DEA
DEB1B,Saint-Gobain Oberland AG,Glass,60432.0,101678.41,163.25,DEA
DE926,Noelle + von Campe Glashütte GmbH,Glass,33742.0,56771.79,91.15,DE9
DE722,Duktus Rohrsysteme Wetzlar GmbH,Iron and steel,34109.0,194372.29,,DEA
DE126,SAINT-GOBAIN GLASS Deutschland GmbH,Glass,39832.0,70170.85,212.85,DE2
DE40G,GMB Glasmanufaktur Brandenburg GmbH,Glass,39061.0,68812.6,208.73,DEE
DE40G,Ardagh Glass GmbH,Glass,45156.0,75976.15,121.98,DEE
DE278,Ziegelwerk Otto Staudacher GmbH & Co. KG,Non-metallic mineral products,27112.0,,,DE2
DEB3C,Julius Glatz GmbH,Paper and printing,38356.0,147558.69,225.43,DEA
DE939,Air Liquide Industriegase GmbH & Co. KG,Chemical industry,15683.0,,,DE9
DEF0E,Steinbeis Papier GmbH,Paper and printing,5887.0,,34.6,DE9
DEA1B,KLK Emmerich GmbH,Chemical industry,21500.0,,,DEA
DEA1E,Gebr. Laumans GmbH & Co. KG,Non-metallic mineral products,6868.0,,,DEA
DE27B,Pappenfabrik Trauchgau GmbH & Co. KG,Paper and printing,5908.0,,,DE2
DE928,O-I GLASSPACK GmbH & Co.KG,Glass,49005.0,82452.19,132.38,DE9
DEG07,Ziegelwerk Nordhausen Dipl. Ing. Sourell GmbH,Non-metallic mineral products,4725.0,,,DEE
DED2D,TELUX Spezialglas GmbH,Glass,,,,DEE
DE40F,Monier Braas GmbH,Non-metallic mineral products,11997.0,,,DEE
DEG0I,Deutsche Foamglas GmbH,Glass,2.0,,,DEE
DEA5A,BGH Edelstahl Siegen GmbH,Iron and steel,17778.0,41532.13,6.73,DEA
DEA5A,BGH Edelstahl Siegen GmbH,Iron and steel,15856.0,90356.42,,DEA
DEG0E,Thüringer Behälterglas GmbH Schleusingen,Glass,47303.0,79588.53,127.78,DEE
DE231,Luitpoldhütte Aktiengesellschaft,Iron and steel,28971.0,165093.08,,DE2
DE923,Ardagh Glass GmbH,Glass,17931.0,30169.37,48.43,DE9
DEA1E,Röben Tonbaustoffe GmbH,Non-metallic mineral products,12931.0,,,DEA
DE24A,Gerresheimer Tettau GmbH,Glass,40324.0,67846.18,108.93,DE2
DEA12,Norske Skog Walsum GmbH,Paper and printing,9523.0,36635.76,55.97,DEA
DEA26,Metsä Tissue GmbH,Paper and printing,9237.0,35535.5,54.29,DEA
DEA26,Metsä Tissue GmbH,Paper and printing,89726.0,,,DEA
DEA26,Metsä Tissue GmbH,Paper and printing,20755.0,79846.19,121.98,DEA
DEA33,Ziegel- und Klinkerwerke Janinhoff GmbH & Co. KG,Non-metallic mineral products,8165.0,,,DEA
DEG0H,DBW-Fiber Neuhaus GmbH,Glass,4422.0,,,DEE
DE279,Ziegelwerk Bellenberg Wiest GmbH & Co. KG,Non-metallic mineral products,26011.0,,,DE2
DEA16,DHC Solvent Chemie GmbH,Refineries,,,,DEA
DEA46,Dachkeramik Meyer-Holsen GmbH,Non-metallic mineral products,6195.0,,,DEA
DEA46,Dachkeramik Meyer-Holsen GmbH,Non-metallic mineral products,11189.0,,,DEA
DEA43,Kerawil Tonwerk Wilhelmshöhe GmbH,Non-metallic mineral products,4439.0,,,DEA
DEA26,Papierfabrik Niederauer Mühle GmbH,Paper and printing,,,,DEA
DE926,Noelle + von Campe Glashütte GmbH,Glass,33264.0,,,DE9
DEG0B,Werra Papier Wernshausen GmbH,Paper and printing,3228.0,12418.38,18.97,DEE
DEG0B,Werra Papier Wernshausen GmbH,Paper and printing,5486.0,,,DEE
DEG0B,Thüringer Hygiene Papier GmbH,Paper and printing,11142.0,42864.19,65.48,DEE
DEA12,Momentive Specialty Chemicals GmbH,Chemical industry,8875.0,,,DEA
DEA26,RA Dr. Mark Boddenberg InsV Reflex Premium Papier AG,Paper and printing,,,,DEA
DEA26,Metsä Tissue GmbH,Paper and printing,30546.0,117512.98,179.53,DEA
DEE0E,Steinzeug-Keramo GmbH,Non-metallic mineral products,20446.0,,,DEE
DEA12,ArcelorMittal Hochfeld GmbH,Iron and steel,1448.0,8251.51,,DEA
DE11D,Kraftwerks-Gesellschaft Unterkochen GmbH,Paper and printing,55507.0,213540.0,326.24,DE2
DEA1F,Dachziegelwerke Nelskamp GmbH,Non-metallic mineral products,7958.0,,,DEA
DEB3H,Buchmann GmbH,Paper and printing,87718.0,,,DEA
DE266,Dachziegelwerke Nelskamp GmbH,Non-metallic mineral products,17389.0,,,DE2
DEA57,M. Busch GmbH & Co. KG,Iron and steel,33989.0,193688.47,,DEA
DEA52,KG Deutsche Gasrusswerke GmbH & Co.,Chemical industry,244341.0,,,DEA
DED53,P-D Glasseiden GmbH Oschatz,Glass,10355.0,,,DEE
DED45,Fährbrücke Papier GmbH,Paper and printing,,,,DEE
DE40C,ArcelorMittal Eisenhüttenstadt GmbH,Cement,117430.0,,,DEE
DEG09,CREATON AG,Non-metallic mineral products,27200.0,,,DEE
DEE0C,Knauf Insulation GmbH,Glass,28609.0,,,DEE
DEA16,Salzgitter Mannesmann Grobblech GmbH,Iron and steel,46534.0,265176.95,,DEA
DED2F,Ziegelwerk Freital EDER GmbH,Non-metallic mineral products,16986.0,,,DEE
DEA26,Papierfabrik Niederauer Mühle GmbH,Paper and printing,114801.0,441648.91,674.74,DEA
DEB34,Woellner GmbH & Co. KG,Glass,29136.0,,,DEA
DE300,Neukölln Spezialpapier NK GmbH & Co.KG,Paper and printing,126.0,,0.74,DEE
DE228,RW silicium GmbH,Non-ferrous metals,112975.0,,,DE2
DEB3C,Südzucker Aktiengesellschaft Mannheim/Ochsenfurt,Cement,124305.0,,,DEA
DEE07,Wienerberger GmbH,Non-metallic mineral products,23419.0,,,DEE
DE219,Ernst Ziegelwerk GmbH & Co.KG,Non-metallic mineral products,2448.0,,,DE2
DE27C,Ziegelwerk Klosterbeuren L. Leinsing GmbH & Co. KG,Non-metallic mineral products,38508.0,,,DE2
DE127,Monier Braas GmbH,Non-metallic mineral products,6900.0,,,DE2
DE278,CREATON AG,Non-metallic mineral products,16296.0,,,DE2
DE22B,Tonwerk Venus GmbH & Co. KG,Non-metallic mineral products,10784.0,,,DE2
DE21C,Ziegelsysteme Michael Kellerer GmbH & Co. KG,Non-metallic mineral products,20614.0,,,DE2
DE227,Leipfinger-Bader KG,Non-metallic mineral products,17141.0,,,DE2
DE22A,Schlagmann Poroton GmbH & Co. KG,Non-metallic mineral products,39361.0,,,DE2
DE147,Ziegelwerk Ott Deisendorf GmbH,Non-metallic mineral products,8687.0,,,DE2
DE276,Hörl & Hartmann Ziegeltechnik GmbH & Co. KG,Non-metallic mineral products,7979.0,,,DE2
DE275,Schlagmann Poroton GmbH & Co. KG,Non-metallic mineral products,16804.0,,,DE2
DE235,Schlagmann Poroton GmbH & Co. KG,Non-metallic mineral products,11849.0,,,DE2
DE94H,Klinkerwerk Neuschoo Olga Müller GmbH & Co. KG,Non-metallic mineral products,2221.0,,,DE9
DE918,Alten Ziegelei  GmbH & Co. KG,Non-metallic mineral products,5823.0,,,DE9
DE94E,KDW Klinkerdachziegelwerk GmbH & Co. KG,Non-metallic mineral products,4158.0,,,DE9
DE94E,Ziegelei Hebrok Natrup-Hagen Kommanditgesellschaft,Non-metallic mineral products,7165.0,,,DE9
DE948,"Jos. Moormann, Ziegeleigesellschaft mbH",Non-metallic mineral products,1941.0,,,DE9
DEB3B,Ernst Jungk & Sohn GmbH,Non-metallic mineral products,33844.0,,,DEA
DE258,Wienerberger GmbH,Non-metallic mineral products,16522.0,,,DE2
DE91A,Nordzucker AG,Cement,59666.0,,,DE9
DEG01,Wienerberger GmbH,Non-metallic mineral products,18909.0,,,DEE
DE946,Röben Tonbaustoffe GmbH,Non-metallic mineral products,40254.0,,,DE9
DE275,Ziegelwerk Peter Kormann GmbH,Non-metallic mineral products,,,,DE2
