NUTS2_code,process,season,day_type,hour,load,temperature
DE23,shw_residential,1,1,24,6207.72,
DE23,shw_residential,1,2,1,5173.1,
DE23,shw_residential,1,2,2,4138.48,
DE23,shw_residential,1,2,3,2845.21,
DE23,shw_residential,1,2,4,1293.28,
DE23,shw_residential,1,2,5,1034.62,
DE23,shw_residential,1,2,6,775.965,
DE23,shw_residential,1,2,7,2327.9,
DE23,shw_residential,1,2,8,8276.95,
DE23,shw_residential,1,2,9,17329.9,
DE23,shw_residential,1,2,10,27676.1,
DE23,shw_residential,1,2,11,30004,
DE23,shw_residential,1,2,12,29228,
DE23,shw_residential,1,2,13,24830.9,
DE23,shw_residential,1,2,14,21468.4,
DE23,shw_residential,1,2,15,15519.3,
DE23,shw_residential,1,2,16,10346.2,
DE23,shw_residential,1,2,17,8276.95,
DE23,shw_residential,1,2,18,10346.2,
DE23,shw_residential,1,2,19,13967.4,
DE23,shw_residential,1,2,20,14484.7,
DE23,shw_residential,1,2,21,13708.7,
DE23,shw_residential,1,2,22,13191.4,
DE23,shw_residential,1,2,23,10863.5,
DE23,shw_residential,1,2,24,8014.79,
DE23,shw_residential,2,0,1,2969.25,
DE23,shw_residential,2,0,2,1160.42,
DE23,shw_residential,2,0,3,450.883,
DE23,shw_residential,2,0,4,580.211,
DE23,shw_residential,2,0,5,1742.4,
DE23,shw_residential,2,0,6,5943.77,
DE23,shw_residential,2,0,7,12410.1,
DE23,shw_residential,2,0,8,16290,
DE23,shw_residential,2,0,9,16160.7,
DE23,shw_residential,2,0,10,12539.5,
DE23,shw_residential,2,0,11,10340.9,
DE23,shw_residential,2,0,12,9306.3,
DE23,shw_residential,2,0,13,9435.61,
DE23,shw_residential,2,0,14,9564.93,
DE23,shw_residential,2,0,15,8788.99,
DE23,shw_residential,2,0,16,7754.37,
DE23,shw_residential,2,0,17,7107.73,
DE23,shw_residential,2,0,18,9176.95,
DE23,shw_residential,2,0,19,11634.2,
DE23,shw_residential,2,0,20,13444.8,
DE23,shw_residential,2,0,21,12280.8,
DE23,shw_residential,2,0,22,11763.5,
DE23,shw_residential,2,0,23,9435.6,
DE23,shw_residential,2,0,24,6978.38,
DE23,shw_residential,2,1,1,4556.15,
DE23,shw_residential,2,1,2,2133.91,
DE23,shw_residential,2,1,3,1228.61,
DE23,shw_residential,2,1,4,452.647,
DE23,shw_residential,2,1,5,711.302,
DE23,shw_residential,2,1,6,1745.92,
DE23,shw_residential,2,1,7,3815.17,
DE23,shw_residential,2,1,8,8535.62,
DE23,shw_residential,2,1,9,15260.7,
DE23,shw_residential,2,1,10,19916.4,
DE23,shw_residential,2,1,11,19528.4,
DE23,shw_residential,2,1,12,16941.8,
DE23,shw_residential,2,1,13,15907.2,
DE23,shw_residential,2,1,14,17200.6,
DE23,shw_residential,2,1,15,16036.7,
DE23,shw_residential,2,1,16,15907.3,
DE23,shw_residential,2,1,17,17329.9,
DE23,shw_residential,2,1,18,21080.4,
DE23,shw_residential,2,1,19,23537.7,
DE23,shw_residential,2,1,20,21339.1,
DE23,shw_residential,2,1,21,16166,
DE23,shw_residential,2,1,22,10863.5,
DE23,shw_residential,2,1,23,7242.34,
DE23,shw_residential,2,1,24,5949.06,
DE23,shw_residential,2,2,1,4267.81,
DE23,shw_residential,2,2,2,2974.53,
DE23,shw_residential,2,2,3,1810.59,
DE23,shw_residential,2,2,4,646.64,
DE23,shw_residential,2,2,5,581.974,
DE23,shw_residential,2,2,6,581.974,
DE23,shw_residential,2,2,7,2392.56,
DE23,shw_residential,2,2,8,7113,
DE23,shw_residential,2,2,9,14743.3,
DE23,shw_residential,2,2,10,22632.3,
DE23,shw_residential,2,2,11,25736.2,
DE23,shw_residential,2,2,12,25348.2,
DE23,shw_residential,2,2,13,22115,
DE23,shw_residential,2,2,14,18364.5,
DE23,shw_residential,2,2,15,13579.4,
DE23,shw_residential,2,2,16,9182.25,
DE23,shw_residential,2,2,17,7630.32,
DE23,shw_residential,2,2,18,8794.27,
DE23,shw_residential,2,2,19,11380.8,
DE23,shw_residential,2,2,20,12156.8,
DE23,shw_residential,2,2,21,11380.8,
DE23,shw_residential,2,2,22,10992.8,
DE23,shw_residential,2,2,23,8794.26,
DE23,shw_residential,2,2,24,6464.62,
DE24,shw_residential,0,0,1,2845.21,
DE24,shw_residential,0,0,2,1034.62,
DE24,shw_residential,0,0,3,646.638,
DE24,shw_residential,0,0,4,646.638,
DE24,shw_residential,0,0,5,1681.26,
DE24,shw_residential,0,0,6,4914.43,
DE24,shw_residential,0,0,7,9828.88,
DE24,shw_residential,0,0,8,12932.7,
DE24,shw_residential,0,0,9,13450.1,
DE24,shw_residential,0,0,10,10604.9,
DE24,shw_residential,0,0,11,8794.28,
DE24,shw_residential,0,0,12,7501,
DE24,shw_residential,0,0,13,8018.31,
DE24,shw_residential,0,0,14,8276.96,
DE24,shw_residential,0,0,15,7759.65,
DE24,shw_residential,0,0,16,6725.03,
DE24,shw_residential,0,0,17,6466.38,
DE24,shw_residential,0,0,18,6983.69,
DE24,shw_residential,0,0,19,9570.23,
DE24,shw_residential,0,0,20,10604.8,
DE24,shw_residential,0,0,21,11122.2,
DE24,shw_residential,0,0,22,10087.5,
DE24,shw_residential,0,0,23,8535.6,
DE24,shw_residential,0,0,24,5949.05,
DE24,shw_residential,0,1,1,3685.83,
DE24,shw_residential,0,1,2,1422.6,
DE24,shw_residential,0,1,3,905.294,
DE24,shw_residential,0,1,4,129.328,
DE24,shw_residential,0,1,5,387.983,
DE24,shw_residential,0,1,6,1681.26,
DE24,shw_residential,0,1,7,4526.47,
DE24,shw_residential,0,1,8,8794.28,
DE24,shw_residential,0,1,9,13450.1,
DE24,shw_residential,0,1,10,15778,
DE24,shw_residential,0,1,11,14743.3,
DE24,shw_residential,0,1,12,12932.7,
DE24,shw_residential,0,1,13,11898.1,
DE24,shw_residential,0,1,14,12932.7,
DE24,shw_residential,0,1,15,11639.5,
DE24,shw_residential,0,1,16,11122.2,
DE24,shw_residential,0,1,17,11639.5,
DE24,shw_residential,0,1,18,14743.3,
DE24,shw_residential,0,1,19,18105.9,
DE24,shw_residential,0,1,20,18105.9,
DE24,shw_residential,0,1,21,15260.7,
DE24,shw_residential,0,1,22,11380.8,
DE24,shw_residential,0,1,23,7759.65,
DE24,shw_residential,0,1,24,5690.41,
DE24,shw_residential,0,2,1,3362.52,
DE24,shw_residential,0,2,2,1810.59,
DE24,shw_residential,0,2,3,775.967,
DE24,shw_residential,0,2,4,0,
DE24,shw_residential,0,2,5,129.328,
DE24,shw_residential,0,2,6,387.983,
DE24,shw_residential,0,2,7,2457.22,
DE24,shw_residential,0,2,8,5949.06,
DE24,shw_residential,0,2,9,12156.8,
DE24,shw_residential,0,2,10,17588.5,
DE24,shw_residential,0,2,11,21468.4,
DE24,shw_residential,0,2,12,21468.4,
DE24,shw_residential,0,2,13,19399.1,
DE24,shw_residential,0,2,14,15260.6,
DE24,shw_residential,0,2,15,11639.5,
DE24,shw_residential,0,2,16,8018.29,
DE24,shw_residential,0,2,17,6983.69,
DE24,shw_residential,0,2,18,7242.34,
DE24,shw_residential,0,2,19,8794.26,
DE24,shw_residential,0,2,20,9828.86,
DE24,shw_residential,0,2,21,9052.9,
DE24,shw_residential,0,2,22,8794.26,
DE24,shw_residential,0,2,23,6725.03,
DE24,shw_residential,0,2,24,4914.45,
DE24,shw_residential,1,0,1,3093.28,
DE24,shw_residential,1,0,2,1286.22,
DE24,shw_residential,1,0,3,255.128,
DE24,shw_residential,1,0,4,513.783,
DE24,shw_residential,1,0,5,1803.53,
DE24,shw_residential,1,0,6,6973.1,
DE24,shw_residential,1,0,7,14991.4,
DE24,shw_residential,1,0,8,19647.2,
DE24,shw_residential,1,0,9,18871.2,
DE24,shw_residential,1,0,10,14474.1,
DE24,shw_residential,1,0,11,11887.6,
DE24,shw_residential,1,0,12,11111.6,
DE24,shw_residential,1,0,13,10852.9,
DE24,shw_residential,1,0,14,10852.9,
DE24,shw_residential,1,0,15,9818.32,
DE24,shw_residential,1,0,16,8783.7,
DE24,shw_residential,1,0,17,7749.07,
DE24,shw_residential,1,0,18,11370.2,
DE24,shw_residential,1,0,19,13698.1,
DE24,shw_residential,1,0,20,16284.7,
DE24,shw_residential,1,0,21,13439.5,
DE24,shw_residential,1,0,22,13439.5,
DE24,shw_residential,1,0,23,10335.6,
DE24,shw_residential,1,0,24,8007.72,
DE24,shw_residential,1,1,1,5426.46,
DE24,shw_residential,1,1,2,2845.21,
DE24,shw_residential,1,1,3,1551.93,
DE24,shw_residential,1,1,4,775.965,
DE24,shw_residential,1,1,5,1034.62,
DE24,shw_residential,1,1,6,1810.58,
DE24,shw_residential,1,1,7,3103.86,
DE24,shw_residential,1,1,8,8276.95,
DE24,shw_residential,1,1,9,17071.2,
DE24,shw_residential,1,1,10,24054.9,
DE24,shw_residential,1,1,11,24313.6,
DE24,shw_residential,1,1,12,20951,
DE24,shw_residential,1,1,13,19916.4,
DE24,shw_residential,1,1,14,21468.4,
DE24,shw_residential,1,1,15,20433.8,
DE24,shw_residential,1,1,16,20692.4,
DE24,shw_residential,1,1,17,23020.3,
DE24,shw_residential,1,1,18,27417.5,
DE24,shw_residential,1,1,19,28969.4,
DE24,shw_residential,1,1,20,24572.2,
DE24,shw_residential,1,1,21,17071.2,
DE24,shw_residential,1,1,22,10346.2,
DE24,shw_residential,1,1,23,6725.03,
DE24,shw_residential,1,1,24,6207.72,
DE24,shw_residential,1,2,1,5173.1,
DE24,shw_residential,1,2,2,4138.48,
DE24,shw_residential,1,2,3,2845.21,
DE24,shw_residential,1,2,4,1293.28,
DE24,shw_residential,1,2,5,1034.62,
DE24,shw_residential,1,2,6,775.965,
DE24,shw_residential,1,2,7,2327.9,
DE24,shw_residential,1,2,8,8276.95,
DE24,shw_residential,1,2,9,17329.9,
DE24,shw_residential,1,2,10,27676.1,
DE24,shw_residential,1,2,11,30004,
DE24,shw_residential,1,2,12,29228,
DE24,shw_residential,1,2,13,24830.9,
DE24,shw_residential,1,2,14,21468.4,
DE24,shw_residential,1,2,15,15519.3,
DE24,shw_residential,1,2,16,10346.2,
DE24,shw_residential,1,2,17,8276.95,
DE24,shw_residential,1,2,18,10346.2,
DE24,shw_residential,1,2,19,13967.4,
DE24,shw_residential,1,2,20,14484.7,
DE24,shw_residential,1,2,21,13708.7,
DE24,shw_residential,1,2,22,13191.4,
DE24,shw_residential,1,2,23,10863.5,
DE24,shw_residential,1,2,24,8014.79,
DE24,shw_residential,2,0,1,2969.25,
DE24,shw_residential,2,0,2,1160.42,
DE24,shw_residential,2,0,3,450.883,
DE24,shw_residential,2,0,4,580.211,
DE24,shw_residential,2,0,5,1742.4,
DE24,shw_residential,2,0,6,5943.77,
DE24,shw_residential,2,0,7,12410.1,
DE24,shw_residential,2,0,8,16290,
DE24,shw_residential,2,0,9,16160.7,
DE24,shw_residential,2,0,10,12539.5,
DE24,shw_residential,2,0,11,10340.9,
DE24,shw_residential,2,0,12,9306.3,
DE24,shw_residential,2,0,13,9435.61,
DE24,shw_residential,2,0,14,9564.93,
DE24,shw_residential,2,0,15,8788.99,
DE24,shw_residential,2,0,16,7754.37,
DE24,shw_residential,2,0,17,7107.73,
DE24,shw_residential,2,0,18,9176.95,
DE24,shw_residential,2,0,19,11634.2,
DE24,shw_residential,2,0,20,13444.8,
DE24,shw_residential,2,0,21,12280.8,
DE24,shw_residential,2,0,22,11763.5,
DE24,shw_residential,2,0,23,9435.6,
DE24,shw_residential,2,0,24,6978.38,
DE24,shw_residential,2,1,1,4556.15,
DE24,shw_residential,2,1,2,2133.91,
DE24,shw_residential,2,1,3,1228.61,
DE24,shw_residential,2,1,4,452.647,
DE24,shw_residential,2,1,5,711.302,
DE24,shw_residential,2,1,6,1745.92,
DE24,shw_residential,2,1,7,3815.17,
DE24,shw_residential,2,1,8,8535.62,
DE24,shw_residential,2,1,9,15260.7,
DE24,shw_residential,2,1,10,19916.4,
DE24,shw_residential,2,1,11,19528.4,
DE24,shw_residential,2,1,12,16941.8,
DE24,shw_residential,2,1,13,15907.2,
DE24,shw_residential,2,1,14,17200.6,
DE24,shw_residential,2,1,15,16036.7,
DE24,shw_residential,2,1,16,15907.3,
DE24,shw_residential,2,1,17,17329.9,
DE24,shw_residential,2,1,18,21080.4,
DE24,shw_residential,2,1,19,23537.7,
DE24,shw_residential,2,1,20,21339.1,
DE24,shw_residential,2,1,21,16166,
DE24,shw_residential,2,1,22,10863.5,
DE24,shw_residential,2,1,23,7242.34,
DE24,shw_residential,2,1,24,5949.06,
DE24,shw_residential,2,2,1,4267.81,
DE24,shw_residential,2,2,2,2974.53,
DE24,shw_residential,2,2,3,1810.59,
DE24,shw_residential,2,2,4,646.64,
DE24,shw_residential,2,2,5,581.974,
DE24,shw_residential,2,2,6,581.974,
DE24,shw_residential,2,2,7,2392.56,
DE24,shw_residential,2,2,8,7113,
DE24,shw_residential,2,2,9,14743.3,
DE24,shw_residential,2,2,10,22632.3,
DE24,shw_residential,2,2,11,25736.2,
DE24,shw_residential,2,2,12,25348.2,
DE24,shw_residential,2,2,13,22115,
DE24,shw_residential,2,2,14,18364.5,
DE24,shw_residential,2,2,15,13579.4,
DE24,shw_residential,2,2,16,9182.25,
DE24,shw_residential,2,2,17,7630.32,
DE24,shw_residential,2,2,18,8794.27,
DE24,shw_residential,2,2,19,11380.8,
DE24,shw_residential,2,2,20,12156.8,
DE24,shw_residential,2,2,21,11380.8,
DE24,shw_residential,2,2,22,10992.8,
DE24,shw_residential,2,2,23,8794.26,
DE24,shw_residential,2,2,24,6464.62,
DE25,shw_residential,0,0,1,2845.21,
DE25,shw_residential,0,0,2,1034.62,
DE25,shw_residential,0,0,3,646.638,
DE25,shw_residential,0,0,4,646.638,
DE25,shw_residential,0,0,5,1681.26,
DE25,shw_residential,0,0,6,4914.43,
DE25,shw_residential,0,0,7,9828.88,
DE25,shw_residential,0,0,8,12932.7,
DE25,shw_residential,0,0,9,13450.1,
DE25,shw_residential,0,0,10,10604.9,
DE25,shw_residential,0,0,11,8794.28,
DE25,shw_residential,0,0,12,7501,
DE25,shw_residential,0,0,13,8018.31,
DE25,shw_residential,0,0,14,8276.96,
DE25,shw_residential,0,0,15,7759.65,
DE25,shw_residential,0,0,16,6725.03,
DE25,shw_residential,0,0,17,6466.38,
DE25,shw_residential,0,0,18,6983.69,
DE25,shw_residential,0,0,19,9570.23,
DE25,shw_residential,0,0,20,10604.8,
DE25,shw_residential,0,0,21,11122.2,
DE25,shw_residential,0,0,22,10087.5,
DE25,shw_residential,0,0,23,8535.6,
DE25,shw_residential,0,0,24,5949.05,
DE25,shw_residential,0,1,1,3685.83,
DE25,shw_residential,0,1,2,1422.6,
DE25,shw_residential,0,1,3,905.294,
DE25,shw_residential,0,1,4,129.328,
DE25,shw_residential,0,1,5,387.983,
DE25,shw_residential,0,1,6,1681.26,
DE25,shw_residential,0,1,7,4526.47,
DE25,shw_residential,0,1,8,8794.28,
DE25,shw_residential,0,1,9,13450.1,
DE25,shw_residential,0,1,10,15778,
DE25,shw_residential,0,1,11,14743.3,
DE25,shw_residential,0,1,12,12932.7,
DE25,shw_residential,0,1,13,11898.1,
DE25,shw_residential,0,1,14,12932.7,
DE25,shw_residential,0,1,15,11639.5,
DE25,shw_residential,0,1,16,11122.2,
DE25,shw_residential,0,1,17,11639.5,
DE25,shw_residential,0,1,18,14743.3,
DE25,shw_residential,0,1,19,18105.9,
DE25,shw_residential,0,1,20,18105.9,
DE25,shw_residential,0,1,21,15260.7,
DE25,shw_residential,0,1,22,11380.8,
DE25,shw_residential,0,1,23,7759.65,
DE25,shw_residential,0,1,24,5690.41,
DE25,shw_residential,0,2,1,3362.52,
DE25,shw_residential,0,2,2,1810.59,
DE25,shw_residential,0,2,3,775.967,
DE25,shw_residential,0,2,4,0,
DE25,shw_residential,0,2,5,129.328,
DE25,shw_residential,0,2,6,387.983,
DE25,shw_residential,0,2,7,2457.22,
DE25,shw_residential,0,2,8,5949.06,
DE25,shw_residential,0,2,9,12156.8,
DE25,shw_residential,0,2,10,17588.5,
DE25,shw_residential,0,2,11,21468.4,
DE25,shw_residential,0,2,12,21468.4,
DE25,shw_residential,0,2,13,19399.1,
DE25,shw_residential,0,2,14,15260.6,
DE25,shw_residential,0,2,15,11639.5,
DE25,shw_residential,0,2,16,8018.29,
DE25,shw_residential,0,2,17,6983.69,
DE25,shw_residential,0,2,18,7242.34,
DE25,shw_residential,0,2,19,8794.26,
DE25,shw_residential,0,2,20,9828.86,
DE25,shw_residential,0,2,21,9052.9,
DE25,shw_residential,0,2,22,8794.26,
DE25,shw_residential,0,2,23,6725.03,
DE25,shw_residential,0,2,24,4914.45,
DE25,shw_residential,1,0,1,3093.28,
DE25,shw_residential,1,0,2,1286.22,
DE25,shw_residential,1,0,3,255.128,
DE25,shw_residential,1,0,4,513.783,
DE25,shw_residential,1,0,5,1803.53,
DE25,shw_residential,1,0,6,6973.1,
DE25,shw_residential,1,0,7,14991.4,
DE25,shw_residential,1,0,8,19647.2,
DE25,shw_residential,1,0,9,18871.2,
DE25,shw_residential,1,0,10,14474.1,
DE25,shw_residential,1,0,11,11887.6,
DE25,shw_residential,1,0,12,11111.6,
DE25,shw_residential,1,0,13,10852.9,
DE25,shw_residential,1,0,14,10852.9,
DE25,shw_residential,1,0,15,9818.32,
DE25,shw_residential,1,0,16,8783.7,
DE25,shw_residential,1,0,17,7749.07,
DE25,shw_residential,1,0,18,11370.2,
DE25,shw_residential,1,0,19,13698.1,
DE25,shw_residential,1,0,20,16284.7,
DE25,shw_residential,1,0,21,13439.5,
DE25,shw_residential,1,0,22,13439.5,
DE25,shw_residential,1,0,23,10335.6,
DE25,shw_residential,1,0,24,8007.72,
DE25,shw_residential,1,1,1,5426.46,
DE25,shw_residential,1,1,2,2845.21,
DE25,shw_residential,1,1,3,1551.93,
DE25,shw_residential,1,1,4,775.965,
DE25,shw_residential,1,1,5,1034.62,
DE25,shw_residential,1,1,6,1810.58,
DE25,shw_residential,1,1,7,3103.86,
DE25,shw_residential,1,1,8,8276.95,
DE25,shw_residential,1,1,9,17071.2,
DE25,shw_residential,1,1,10,24054.9,
DE25,shw_residential,1,1,11,24313.6,
DE25,shw_residential,1,1,12,20951,
DE25,shw_residential,1,1,13,19916.4,
DE25,shw_residential,1,1,14,21468.4,
DE25,shw_residential,1,1,15,20433.8,
DE25,shw_residential,1,1,16,20692.4,
DE25,shw_residential,1,1,17,23020.3,
DE25,shw_residential,1,1,18,27417.5,
DE25,shw_residential,1,1,19,28969.4,
DE25,shw_residential,1,1,20,24572.2,
DE25,shw_residential,1,1,21,17071.2,
DE25,shw_residential,1,1,22,10346.2,
DE25,shw_residential,1,1,23,6725.03,
DE25,shw_residential,1,1,24,6207.72,
DE25,shw_residential,1,2,1,5173.1,
DE25,shw_residential,1,2,2,4138.48,
DE25,shw_residential,1,2,3,2845.21,
DE25,shw_residential,1,2,4,1293.28,
DE25,shw_residential,1,2,5,1034.62,
DE25,shw_residential,1,2,6,775.965,
DE25,shw_residential,1,2,7,2327.9,
DE25,shw_residential,1,2,8,8276.95,
DE25,shw_residential,1,2,9,17329.9,
DE25,shw_residential,1,2,10,27676.1,
DE25,shw_residential,1,2,11,30004,
DE25,shw_residential,1,2,12,29228,
DE25,shw_residential,1,2,13,24830.9,
DE25,shw_residential,1,2,14,21468.4,
DE25,shw_residential,1,2,15,15519.3,
DE25,shw_residential,1,2,16,10346.2,
DE25,shw_residential,1,2,17,8276.95,
DE25,shw_residential,1,2,18,10346.2,
DE25,shw_residential,1,2,19,13967.4,
DE25,shw_residential,1,2,20,14484.7,
DE25,shw_residential,1,2,21,13708.7,
DE25,shw_residential,1,2,22,13191.4,
DE25,shw_residential,1,2,23,10863.5,
DE25,shw_residential,1,2,24,8014.79,
DE25,shw_residential,2,0,1,2969.25,
DE25,shw_residential,2,0,2,1160.42,
DE25,shw_residential,2,0,3,450.883,
DE25,shw_residential,2,0,4,580.211,
DE25,shw_residential,2,0,5,1742.4,
DE25,shw_residential,2,0,6,5943.77,
DE25,shw_residential,2,0,7,12410.1,
DE25,shw_residential,2,0,8,16290,
DE25,shw_residential,2,0,9,16160.7,
DE25,shw_residential,2,0,10,12539.5,
DE25,shw_residential,2,0,11,10340.9,
DE25,shw_residential,2,0,12,9306.3,
DE25,shw_residential,2,0,13,9435.61,
DE25,shw_residential,2,0,14,9564.93,
DE25,shw_residential,2,0,15,8788.99,
DE25,shw_residential,2,0,16,7754.37,
DE25,shw_residential,2,0,17,7107.73,
DE25,shw_residential,2,0,18,9176.95,
DE25,shw_residential,2,0,19,11634.2,
DE25,shw_residential,2,0,20,13444.8,
DE25,shw_residential,2,0,21,12280.8,
DE25,shw_residential,2,0,22,11763.5,
DE25,shw_residential,2,0,23,9435.6,
DE25,shw_residential,2,0,24,6978.38,
DE25,shw_residential,2,1,1,4556.15,
DE25,shw_residential,2,1,2,2133.91,
DE25,shw_residential,2,1,3,1228.61,
DE25,shw_residential,2,1,4,452.647,
DE25,shw_residential,2,1,5,711.302,
DE25,shw_residential,2,1,6,1745.92,
DE25,shw_residential,2,1,7,3815.17,
DE25,shw_residential,2,1,8,8535.62,
DE25,shw_residential,2,1,9,15260.7,
DE25,shw_residential,2,1,10,19916.4,
DE25,shw_residential,2,1,11,19528.4,
DE25,shw_residential,2,1,12,16941.8,
DE25,shw_residential,2,1,13,15907.2,
DE25,shw_residential,2,1,14,17200.6,
DE25,shw_residential,2,1,15,16036.7,
DE25,shw_residential,2,1,16,15907.3,
DE25,shw_residential,2,1,17,17329.9,
DE25,shw_residential,2,1,18,21080.4,
DE25,shw_residential,2,1,19,23537.7,
DE25,shw_residential,2,1,20,21339.1,
DE25,shw_residential,2,1,21,16166,
DE25,shw_residential,2,1,22,10863.5,
DE25,shw_residential,2,1,23,7242.34,
DE25,shw_residential,2,1,24,5949.06,
DE25,shw_residential,2,2,1,4267.81,
DE25,shw_residential,2,2,2,2974.53,
DE25,shw_residential,2,2,3,1810.59,
DE25,shw_residential,2,2,4,646.64,
DE25,shw_residential,2,2,5,581.974,
DE25,shw_residential,2,2,6,581.974,
DE25,shw_residential,2,2,7,2392.56,
DE25,shw_residential,2,2,8,7113,
DE25,shw_residential,2,2,9,14743.3,
DE25,shw_residential,2,2,10,22632.3,
DE25,shw_residential,2,2,11,25736.2,
DE25,shw_residential,2,2,12,25348.2,
DE25,shw_residential,2,2,13,22115,
DE25,shw_residential,2,2,14,18364.5,
DE25,shw_residential,2,2,15,13579.4,
DE25,shw_residential,2,2,16,9182.25,
DE25,shw_residential,2,2,17,7630.32,
DE25,shw_residential,2,2,18,8794.27,
DE25,shw_residential,2,2,19,11380.8,
DE25,shw_residential,2,2,20,12156.8,
DE25,shw_residential,2,2,21,11380.8,
DE25,shw_residential,2,2,22,10992.8,
DE25,shw_residential,2,2,23,8794.26,
DE25,shw_residential,2,2,24,6464.62,
DE26,shw_residential,0,0,1,2845.21,
DE26,shw_residential,0,0,2,1034.62,
DE26,shw_residential,0,0,3,646.638,
DE26,shw_residential,0,0,4,646.638,
DE26,shw_residential,0,0,5,1681.26,
DE26,shw_residential,0,0,6,4914.43,
DE26,shw_residential,0,0,7,9828.88,
DE26,shw_residential,0,0,8,12932.7,
DE26,shw_residential,0,0,9,13450.1,
DE26,shw_residential,0,0,10,10604.9,
DE26,shw_residential,0,0,11,8794.28,
DE26,shw_residential,0,0,12,7501,
DE26,shw_residential,0,0,13,8018.31,
DE26,shw_residential,0,0,14,8276.96,
DE26,shw_residential,0,0,15,7759.65,
DE26,shw_residential,0,0,16,6725.03,
DE26,shw_residential,0,0,17,6466.38,
DE26,shw_residential,0,0,18,6983.69,
DE26,shw_residential,0,0,19,9570.23,
DE26,shw_residential,0,0,20,10604.8,
DE26,shw_residential,0,0,21,11122.2,
DE26,shw_residential,0,0,22,10087.5,
DE26,shw_residential,0,0,23,8535.6,
DE26,shw_residential,0,0,24,5949.05,
DE26,shw_residential,0,1,1,3685.83,
DE26,shw_residential,0,1,2,1422.6,
DE26,shw_residential,0,1,3,905.294,
DE26,shw_residential,0,1,4,129.328,
DE26,shw_residential,0,1,5,387.983,
DE26,shw_residential,0,1,6,1681.26,
DE26,shw_residential,0,1,7,4526.47,
DE26,shw_residential,0,1,8,8794.28,
DE26,shw_residential,0,1,9,13450.1,
DE26,shw_residential,0,1,10,15778,
DE26,shw_residential,0,1,11,14743.3,
DE26,shw_residential,0,1,12,12932.7,
DE26,shw_residential,0,1,13,11898.1,
DE26,shw_residential,0,1,14,12932.7,
DE26,shw_residential,0,1,15,11639.5,
DE26,shw_residential,0,1,16,11122.2,
DE26,shw_residential,0,1,17,11639.5,
DE26,shw_residential,0,1,18,14743.3,
DE26,shw_residential,0,1,19,18105.9,
DE26,shw_residential,0,1,20,18105.9,
DE26,shw_residential,0,1,21,15260.7,
DE26,shw_residential,0,1,22,11380.8,
DE26,shw_residential,0,1,23,7759.65,
DE26,shw_residential,0,1,24,5690.41,
DE26,shw_residential,0,2,1,3362.52,
DE26,shw_residential,0,2,2,1810.59,
DE26,shw_residential,0,2,3,775.967,
DE26,shw_residential,0,2,4,0,
DE26,shw_residential,0,2,5,129.328,
DE26,shw_residential,0,2,6,387.983,
DE26,shw_residential,0,2,7,2457.22,
DE26,shw_residential,0,2,8,5949.06,
DE26,shw_residential,0,2,9,12156.8,
DE26,shw_residential,0,2,10,17588.5,
DE26,shw_residential,0,2,11,21468.4,
DE26,shw_residential,0,2,12,21468.4,
DE26,shw_residential,0,2,13,19399.1,
DE26,shw_residential,0,2,14,15260.6,
DE26,shw_residential,0,2,15,11639.5,
DE26,shw_residential,0,2,16,8018.29,
DE26,shw_residential,0,2,17,6983.69,
DE26,shw_residential,0,2,18,7242.34,
DE26,shw_residential,0,2,19,8794.26,
DE26,shw_residential,0,2,20,9828.86,
DE26,shw_residential,0,2,21,9052.9,
DE26,shw_residential,0,2,22,8794.26,
DE26,shw_residential,0,2,23,6725.03,
DE26,shw_residential,0,2,24,4914.45,
DE26,shw_residential,1,0,1,3093.28,
DE26,shw_residential,1,0,2,1286.22,
DE26,shw_residential,1,0,3,255.128,
DE26,shw_residential,1,0,4,513.783,
DE26,shw_residential,1,0,5,1803.53,
DE26,shw_residential,1,0,6,6973.1,
DE26,shw_residential,1,0,7,14991.4,
DE26,shw_residential,1,0,8,19647.2,
DE26,shw_residential,1,0,9,18871.2,
DE26,shw_residential,1,0,10,14474.1,
DE26,shw_residential,1,0,11,11887.6,
DE26,shw_residential,1,0,12,11111.6,
DE26,shw_residential,1,0,13,10852.9,
DE26,shw_residential,1,0,14,10852.9,
DE26,shw_residential,1,0,15,9818.32,
DE26,shw_residential,1,0,16,8783.7,
DE26,shw_residential,1,0,17,7749.07,
DE26,shw_residential,1,0,18,11370.2,
DE26,shw_residential,1,0,19,13698.1,
DE26,shw_residential,1,0,20,16284.7,
DE26,shw_residential,1,0,21,13439.5,
DE26,shw_residential,1,0,22,13439.5,
DE26,shw_residential,1,0,23,10335.6,
DE26,shw_residential,1,0,24,8007.72,
DE26,shw_residential,1,1,1,5426.46,
DE26,shw_residential,1,1,2,2845.21,
DE26,shw_residential,1,1,3,1551.93,
DE26,shw_residential,1,1,4,775.965,
DE26,shw_residential,1,1,5,1034.62,
DE26,shw_residential,1,1,6,1810.58,
DE26,shw_residential,1,1,7,3103.86,
DE26,shw_residential,1,1,8,8276.95,
DE26,shw_residential,1,1,9,17071.2,
DE26,shw_residential,1,1,10,24054.9,
DE26,shw_residential,1,1,11,24313.6,
DE26,shw_residential,1,1,12,20951,
DE26,shw_residential,1,1,13,19916.4,
DE26,shw_residential,1,1,14,21468.4,
DE26,shw_residential,1,1,15,20433.8,
