NUTS0_code,process,month,daytype,hour,load
SE,iron_and_steel,6,1,5,112.7977014
SE,iron_and_steel,6,1,6,112.7977014
SE,iron_and_steel,6,1,7,115.0825191
SE,iron_and_steel,6,1,8,115.2047341
SE,iron_and_steel,6,1,9,115.3676875
SE,iron_and_steel,6,1,10,115.3676875
SE,iron_and_steel,6,1,11,115.3676875
SE,iron_and_steel,6,1,12,115.3676875
SE,iron_and_steel,6,1,13,115.3676875
SE,iron_and_steel,6,1,14,115.3676875
SE,iron_and_steel,6,1,15,115.2047341
SE,iron_and_steel,6,1,16,115.0825191
SE,iron_and_steel,6,1,17,114.960304
SE,iron_and_steel,6,1,18,114.960304
SE,iron_and_steel,6,1,19,114.960304
SE,iron_and_steel,6,1,20,114.960304
SE,iron_and_steel,6,1,21,114.960304
SE,iron_and_steel,6,1,22,114.960304
SE,iron_and_steel,6,1,23,112.7977014
SE,iron_and_steel,6,1,24,112.7977014
SE,iron_and_steel,6,2,1,111.9248115
SE,iron_and_steel,6,2,2,111.9248115
SE,iron_and_steel,6,2,3,111.9248115
SE,iron_and_steel,6,2,4,111.9248115
SE,iron_and_steel,6,2,5,111.9248115
SE,iron_and_steel,6,2,6,111.9248115
SE,iron_and_steel,6,2,7,114.191948
SE,iron_and_steel,6,2,8,114.3132173
SE,iron_and_steel,6,2,9,114.4749097
SE,iron_and_steel,6,2,10,114.4749097
SE,iron_and_steel,6,2,11,114.4749097
SE,iron_and_steel,6,2,12,114.4749097
SE,iron_and_steel,6,2,13,114.4749097
SE,iron_and_steel,6,2,14,114.4749097
SE,iron_and_steel,6,2,15,114.3132173
SE,iron_and_steel,6,2,16,114.191948
SE,iron_and_steel,6,2,17,114.0706787
SE,iron_and_steel,6,2,18,114.0706787
SE,iron_and_steel,6,2,19,114.0706787
SE,iron_and_steel,6,2,20,114.0706787
SE,iron_and_steel,6,2,21,114.0706787
SE,iron_and_steel,6,2,22,114.0706787
SE,iron_and_steel,6,2,23,111.9248115
SE,iron_and_steel,6,2,24,111.9248115
SE,iron_and_steel,7,0,1,111.9149809
SE,iron_and_steel,7,0,2,111.9149809
SE,iron_and_steel,7,0,3,111.9149809
SE,iron_and_steel,7,0,4,111.9149809
SE,iron_and_steel,7,0,5,111.9149809
SE,iron_and_steel,7,0,6,111.9149809
SE,iron_and_steel,7,0,7,114.1819183
SE,iron_and_steel,7,0,8,114.303177
SE,iron_and_steel,7,0,9,114.4648552
SE,iron_and_steel,7,0,10,114.4648552
SE,iron_and_steel,7,0,11,114.4648552
SE,iron_and_steel,7,0,12,114.4648552
SE,iron_and_steel,7,0,13,114.4648552
SE,iron_and_steel,7,0,14,114.4648552
SE,iron_and_steel,7,0,15,114.303177
SE,iron_and_steel,7,0,16,114.1819183
SE,iron_and_steel,7,0,17,114.0606597
SE,iron_and_steel,7,0,18,114.0606597
SE,iron_and_steel,7,0,19,114.0606597
SE,iron_and_steel,7,0,20,114.0606597
SE,iron_and_steel,7,0,21,114.0606597
SE,iron_and_steel,7,0,22,114.0606597
SE,iron_and_steel,7,0,23,111.9149809
SE,iron_and_steel,7,0,24,111.9149809
SE,iron_and_steel,7,1,1,111.9149814
SE,iron_and_steel,7,1,2,111.9149814
SE,iron_and_steel,7,1,3,111.9149814
SE,iron_and_steel,7,1,4,111.9149814
SE,iron_and_steel,7,1,5,111.9149814
SE,iron_and_steel,7,1,6,111.9149814
SE,iron_and_steel,7,1,7,114.1819188
SE,iron_and_steel,7,1,8,114.3031775
SE,iron_and_steel,7,1,9,114.4648557
SE,iron_and_steel,7,1,10,114.4648557
SE,iron_and_steel,7,1,11,114.4648557
SE,iron_and_steel,7,1,12,114.4648557
SE,iron_and_steel,7,1,13,114.4648557
SE,iron_and_steel,7,1,14,114.4648557
SE,iron_and_steel,7,1,15,114.3031775
SE,iron_and_steel,7,1,16,114.1819188
SE,iron_and_steel,7,1,17,114.0606602
SE,iron_and_steel,7,1,18,114.0606602
SE,iron_and_steel,7,1,19,114.0606602
SE,iron_and_steel,7,1,20,114.0606602
SE,iron_and_steel,7,1,21,114.0606602
SE,iron_and_steel,7,1,22,114.0606602
SE,iron_and_steel,7,1,23,111.9149814
SE,iron_and_steel,7,1,24,111.9149814
SE,iron_and_steel,7,2,1,111.0489225
SE,iron_and_steel,7,2,2,111.0489225
SE,iron_and_steel,7,2,3,111.0489225
SE,iron_and_steel,7,2,4,111.0489225
SE,iron_and_steel,7,2,5,111.0489225
SE,iron_and_steel,7,2,6,111.0489225
SE,iron_and_steel,7,2,7,113.2983171
SE,iron_and_steel,7,2,8,113.4186374
SE,iron_and_steel,7,2,9,113.5790644
SE,iron_and_steel,7,2,10,113.5790644
SE,iron_and_steel,7,2,11,113.5790644
SE,iron_and_steel,7,2,12,113.5790644
SE,iron_and_steel,7,2,13,113.5790644
SE,iron_and_steel,7,2,14,113.5790644
SE,iron_and_steel,7,2,15,113.4186374
SE,iron_and_steel,7,2,16,113.2983171
SE,iron_and_steel,7,2,17,113.1779968
SE,iron_and_steel,7,2,18,113.1779968
SE,iron_and_steel,7,2,19,113.1779968
SE,iron_and_steel,7,2,20,113.1779968
SE,iron_and_steel,7,2,21,113.1779968
SE,iron_and_steel,7,2,22,113.1779968
SE,iron_and_steel,7,2,23,111.0489225
SE,iron_and_steel,7,2,24,111.0489225
SE,iron_and_steel,8,0,1,113.9201573
SE,iron_and_steel,8,0,2,113.9201573
SE,iron_and_steel,8,0,3,113.9201573
SE,iron_and_steel,8,0,4,113.9201573
SE,iron_and_steel,8,0,5,113.9201573
SE,iron_and_steel,8,0,6,113.9201573
SE,iron_and_steel,8,0,7,116.2277113
SE,iron_and_steel,8,0,8,116.3511426
SE,iron_and_steel,8,0,9,116.5157176
SE,iron_and_steel,8,0,10,116.5157176
SE,iron_and_steel,8,0,11,116.5157176
SE,iron_and_steel,8,0,12,116.5157176
SE,iron_and_steel,8,0,13,116.5157176
SE,iron_and_steel,8,0,14,116.5157176
SE,iron_and_steel,8,0,15,116.3511426
SE,iron_and_steel,8,0,16,116.2277113
SE,iron_and_steel,8,0,17,116.1042801
SE,iron_and_steel,8,0,18,116.1042801
SE,iron_and_steel,8,0,19,116.1042801
SE,iron_and_steel,8,0,20,116.1042801
SE,iron_and_steel,8,0,21,116.1042801
SE,iron_and_steel,8,0,22,116.1042801
SE,iron_and_steel,8,0,23,113.9201573
SE,iron_and_steel,8,0,24,113.9201573
SE,iron_and_steel,8,1,1,113.9201578
SE,iron_and_steel,8,1,2,113.9201578
SE,iron_and_steel,8,1,3,113.9201578
SE,iron_and_steel,8,1,4,113.9201578
SE,iron_and_steel,8,1,5,113.9201578
SE,iron_and_steel,8,1,6,113.9201578
SE,iron_and_steel,8,1,7,116.2277119
SE,iron_and_steel,8,1,8,116.3511431
SE,iron_and_steel,8,1,9,116.5157181
SE,iron_and_steel,8,1,10,116.5157181
SE,iron_and_steel,8,1,11,116.5157181
SE,iron_and_steel,8,1,12,116.5157181
SE,iron_and_steel,8,1,13,116.5157181
SE,iron_and_steel,8,1,14,116.5157181
SE,iron_and_steel,8,1,15,116.3511431
SE,iron_and_steel,8,1,16,116.2277119
SE,iron_and_steel,8,1,17,116.1042806
SE,iron_and_steel,8,1,18,116.1042806
SE,iron_and_steel,8,1,19,116.1042806
SE,iron_and_steel,8,1,20,116.1042806
SE,iron_and_steel,8,1,21,116.1042806
SE,iron_and_steel,8,1,22,116.1042806
SE,iron_and_steel,8,1,23,113.9201578
SE,iron_and_steel,8,1,24,113.9201578
SE,iron_and_steel,8,2,1,113.0385818
SE,iron_and_steel,8,2,2,113.0385818
SE,iron_and_steel,8,2,3,113.0385818
SE,iron_and_steel,8,2,4,113.0385818
SE,iron_and_steel,8,2,5,113.0385818
SE,iron_and_steel,8,2,6,113.0385818
SE,iron_and_steel,8,2,7,115.3282787
SE,iron_and_steel,8,2,8,115.4507548
SE,iron_and_steel,8,2,9,115.6140562
SE,iron_and_steel,8,2,10,115.6140562
SE,iron_and_steel,8,2,11,115.6140562
SE,iron_and_steel,8,2,12,115.6140562
SE,iron_and_steel,8,2,13,115.6140562
SE,iron_and_steel,8,2,14,115.6140562
SE,iron_and_steel,8,2,15,115.4507548
SE,iron_and_steel,8,2,16,115.3282787
SE,iron_and_steel,8,2,17,115.2058026
SE,iron_and_steel,8,2,18,115.2058026
SE,iron_and_steel,8,2,19,115.2058026
SE,iron_and_steel,8,2,20,115.2058026
SE,iron_and_steel,8,2,21,115.2058026
SE,iron_and_steel,8,2,22,115.2058026
SE,iron_and_steel,8,2,23,113.0385818
SE,iron_and_steel,8,2,24,113.0385818
SE,iron_and_steel,9,0,1,112.4248812
SE,iron_and_steel,9,0,2,112.4248812
SE,iron_and_steel,9,0,3,112.4248812
SE,iron_and_steel,9,0,4,112.4248812
SE,iron_and_steel,9,0,5,112.4248812
SE,iron_and_steel,9,0,6,112.4248812
SE,iron_and_steel,9,0,7,114.7021471
SE,iron_and_steel,9,0,8,114.8239582
SE,iron_and_steel,9,0,9,114.986373
SE,iron_and_steel,9,0,10,114.986373
SE,iron_and_steel,9,0,11,114.986373
SE,iron_and_steel,9,0,12,114.986373
SE,iron_and_steel,9,0,13,114.986373
SE,iron_and_steel,9,0,14,114.986373
SE,iron_and_steel,9,0,15,114.8239582
SE,iron_and_steel,9,0,16,114.7021471
SE,iron_and_steel,9,0,17,114.580336
SE,iron_and_steel,9,0,18,114.580336
SE,iron_and_steel,9,0,19,114.580336
SE,iron_and_steel,9,0,20,114.580336
SE,iron_and_steel,9,0,21,114.580336
SE,iron_and_steel,9,0,22,114.580336
SE,iron_and_steel,9,0,23,112.4248812
SE,iron_and_steel,9,0,24,112.4248812
SE,iron_and_steel,9,1,1,112.4248817
SE,iron_and_steel,9,1,2,112.4248817
SE,iron_and_steel,9,1,3,112.4248817
SE,iron_and_steel,9,1,4,112.4248817
SE,iron_and_steel,9,1,5,112.4248817
SE,iron_and_steel,9,1,6,112.4248817
SE,iron_and_steel,9,1,7,114.7021476
SE,iron_and_steel,9,1,8,114.8239587
SE,iron_and_steel,9,1,9,114.9863735
SE,iron_and_steel,9,1,10,114.9863735
SE,iron_and_steel,9,1,11,114.9863735
SE,iron_and_steel,9,1,12,114.9863735
SE,iron_and_steel,9,1,13,114.9863735
SE,iron_and_steel,9,1,14,114.9863735
SE,iron_and_steel,9,1,15,114.8239587
SE,iron_and_steel,9,1,16,114.7021476
SE,iron_and_steel,9,1,17,114.5803365
SE,iron_and_steel,9,1,18,114.5803365
SE,iron_and_steel,9,1,19,114.5803365
SE,iron_and_steel,9,1,20,114.5803365
SE,iron_and_steel,9,1,21,114.5803365
SE,iron_and_steel,9,1,22,114.5803365
SE,iron_and_steel,9,1,23,112.4248817
SE,iron_and_steel,9,1,24,112.4248817
SE,iron_and_steel,9,2,1,111.5548769
SE,iron_and_steel,9,2,2,111.5548769
SE,iron_and_steel,9,2,3,111.5548769
SE,iron_and_steel,9,2,4,111.5548769
SE,iron_and_steel,9,2,5,111.5548769
SE,iron_and_steel,9,2,6,111.5548769
SE,iron_and_steel,9,2,7,113.8145201
SE,iron_and_steel,9,2,8,113.9353885
SE,iron_and_steel,9,2,9,114.0965465
SE,iron_and_steel,9,2,10,114.0965465
SE,iron_and_steel,9,2,11,114.0965465
SE,iron_and_steel,9,2,12,114.0965465
SE,iron_and_steel,9,2,13,114.0965465
SE,iron_and_steel,9,2,14,114.0965465
SE,iron_and_steel,9,2,15,113.9353885
SE,iron_and_steel,9,2,16,113.8145201
SE,iron_and_steel,9,2,17,113.6936516
SE,iron_and_steel,9,2,18,113.6936516
SE,iron_and_steel,9,2,19,113.6936516
SE,iron_and_steel,9,2,20,113.6936516
SE,iron_and_steel,9,2,21,113.6936516
SE,iron_and_steel,9,2,22,113.6936516
SE,iron_and_steel,9,2,23,111.5548769
SE,iron_and_steel,9,2,24,111.5548769
SE,iron_and_steel,10,0,1,111.9390504
SE,iron_and_steel,10,0,2,111.9390504
SE,iron_and_steel,10,0,3,111.9390504
SE,iron_and_steel,10,0,4,111.9390504
SE,iron_and_steel,10,0,5,111.9390504
SE,iron_and_steel,10,0,6,111.9390504
SE,iron_and_steel,10,0,7,114.2064753
SE,iron_and_steel,10,0,8,114.32776
SE,iron_and_steel,10,0,9,114.489473
SE,iron_and_steel,10,0,10,114.489473
SE,iron_and_steel,10,0,11,114.489473
SE,iron_and_steel,10,0,12,114.489473
SE,iron_and_steel,10,0,13,114.489473
SE,iron_and_steel,10,0,14,114.489473
SE,iron_and_steel,10,0,15,114.32776
SE,iron_and_steel,10,0,16,114.2064753
SE,iron_and_steel,10,0,17,114.0851906
SE,iron_and_steel,10,0,18,114.0851906
SE,iron_and_steel,10,0,19,114.0851906
SE,iron_and_steel,10,0,20,114.0851906
SE,iron_and_steel,10,0,21,114.0851906
SE,iron_and_steel,10,0,22,114.0851906
SE,iron_and_steel,10,0,23,111.9390504
SE,iron_and_steel,10,0,24,111.9390504
SE,iron_and_steel,10,1,1,113.3039312
SE,iron_and_steel,10,1,2,113.3039312
SE,iron_and_steel,10,1,3,113.3039312
SE,iron_and_steel,10,1,4,113.3039312
SE,iron_and_steel,10,1,5,113.3039312
SE,iron_and_steel,10,1,6,113.3039312
SE,iron_and_steel,10,1,7,115.599003
SE,iron_and_steel,10,1,8,115.7217665
SE,iron_and_steel,10,1,9,115.8854513
SE,iron_and_steel,10,1,10,115.8854513
SE,iron_and_steel,10,1,11,115.8854513
SE,iron_and_steel,10,1,12,115.8854513
SE,iron_and_steel,10,1,13,115.8854513
SE,iron_and_steel,10,1,14,115.8854513
SE,iron_and_steel,10,1,15,115.7217665
SE,iron_and_steel,10,1,16,115.599003
SE,iron_and_steel,10,1,17,115.4762394
SE,iron_and_steel,10,1,18,115.4762394
SE,iron_and_steel,10,1,19,115.4762394
SE,iron_and_steel,10,1,20,115.4762394
SE,iron_and_steel,10,1,21,115.4762394
SE,iron_and_steel,10,1,22,115.4762394
SE,iron_and_steel,10,1,23,113.3039312
SE,iron_and_steel,10,1,24,113.3039312
SE,iron_and_steel,10,2,1,111.0728057
SE,iron_and_steel,10,2,2,111.0728057
SE,iron_and_steel,10,2,3,111.0728057
SE,iron_and_steel,10,2,4,111.0728057
SE,iron_and_steel,10,2,5,111.0728057
SE,iron_and_steel,10,2,6,111.0728057
SE,iron_and_steel,10,2,7,113.322684
SE,iron_and_steel,10,2,8,113.4430302
SE,iron_and_steel,10,2,9,113.6034918
SE,iron_and_steel,10,2,10,113.6034918
SE,iron_and_steel,10,2,11,113.6034918
SE,iron_and_steel,10,2,12,113.6034918
SE,iron_and_steel,10,2,13,113.6034918
SE,iron_and_steel,10,2,14,113.6034918
SE,iron_and_steel,10,2,15,113.4430302
SE,iron_and_steel,10,2,16,113.322684
SE,iron_and_steel,10,2,17,113.2023379
SE,iron_and_steel,10,2,18,113.2023379
SE,iron_and_steel,10,2,19,113.2023379
SE,iron_and_steel,10,2,20,113.2023379
SE,iron_and_steel,10,2,21,113.2023379
SE,iron_and_steel,10,2,22,113.2023379
SE,iron_and_steel,10,2,23,111.0728057
SE,iron_and_steel,10,2,24,111.0728057
SE,iron_and_steel,11,0,1,113.3039312
SE,iron_and_steel,11,0,2,113.3039312
SE,iron_and_steel,11,0,3,113.3039312
SE,iron_and_steel,11,0,4,113.3039312
SE,iron_and_steel,11,0,5,113.3039312
SE,iron_and_steel,11,0,6,113.3039312
SE,iron_and_steel,11,0,7,115.599003
SE,iron_and_steel,11,0,8,115.7217665
SE,iron_and_steel,11,0,9,115.8854513
SE,iron_and_steel,11,0,10,115.8854513
SE,iron_and_steel,11,0,11,115.8854513
SE,iron_and_steel,11,0,12,115.8854513
SE,iron_and_steel,11,0,13,115.8854513
SE,iron_and_steel,11,0,14,115.8854513
SE,iron_and_steel,11,0,15,115.7217665
SE,iron_and_steel,11,0,16,115.599003
SE,iron_and_steel,11,0,17,115.4762394
SE,iron_and_steel,11,0,18,115.4762394
SE,iron_and_steel,11,0,19,115.4762394
SE,iron_and_steel,11,0,20,115.4762394
SE,iron_and_steel,11,0,21,115.4762394
SE,iron_and_steel,11,0,22,115.4762394
SE,iron_and_steel,11,0,23,113.3039312
SE,iron_and_steel,11,0,24,113.3039312
SE,iron_and_steel,11,1,1,113.3039317
SE,iron_and_steel,11,1,2,113.3039317
SE,iron_and_steel,11,1,3,113.3039317
SE,iron_and_steel,11,1,4,113.3039317
SE,iron_and_steel,11,1,5,113.3039317
SE,iron_and_steel,11,1,6,113.3039317
SE,iron_and_steel,11,1,7,115.5990035
SE,iron_and_steel,11,1,8,115.721767
SE,iron_and_steel,11,1,9,115.8854518
SE,iron_and_steel,11,1,10,115.8854518
SE,iron_and_steel,11,1,11,115.8854518
SE,iron_and_steel,11,1,12,115.8854518
SE,iron_and_steel,11,1,13,115.8854518
SE,iron_and_steel,11,1,14,115.8854518
SE,iron_and_steel,11,1,15,115.721767
SE,iron_and_steel,11,1,16,115.5990035
SE,iron_and_steel,11,1,17,115.4762399
SE,iron_and_steel,11,1,18,115.4762399
SE,iron_and_steel,11,1,19,115.4762399
SE,iron_and_steel,11,1,20,115.4762399
SE,iron_and_steel,11,1,21,115.4762399
SE,iron_and_steel,11,1,22,115.4762399
SE,iron_and_steel,11,1,23,113.3039317
SE,iron_and_steel,11,1,24,113.3039317
SE,iron_and_steel,11,2,1,112.4271243
SE,iron_and_steel,11,2,2,112.4271243
SE,iron_and_steel,11,2,3,112.4271243
SE,iron_and_steel,11,2,4,112.4271243
SE,iron_and_steel,11,2,5,112.4271243
SE,iron_and_steel,11,2,6,112.4271243
SE,iron_and_steel,11,2,7,114.7044356
SE,iron_and_steel,11,2,8,114.8262492
SE,iron_and_steel,11,2,9,114.9886672
SE,iron_and_steel,11,2,10,114.9886672
SE,iron_and_steel,11,2,11,114.9886672
SE,iron_and_steel,11,2,12,114.9886672
SE,iron_and_steel,11,2,13,114.9886672
SE,iron_and_steel,11,2,14,114.9886672
SE,iron_and_steel,11,2,15,114.8262492
SE,iron_and_steel,11,2,16,114.7044356
SE,iron_and_steel,11,2,17,114.5826221
SE,iron_and_steel,11,2,18,114.5826221
SE,iron_and_steel,11,2,19,114.5826221
SE,iron_and_steel,11,2,20,114.5826221
SE,iron_and_steel,11,2,21,114.5826221
SE,iron_and_steel,11,2,22,114.5826221
SE,iron_and_steel,11,2,23,112.4271243
SE,iron_and_steel,11,2,24,112.4271243
SE,iron_and_steel,12,0,1,114.0339896
SE,iron_and_steel,12,0,2,114.0339896
SE,iron_and_steel,12,0,3,114.0339896
SE,iron_and_steel,12,0,4,114.0339896
SE,iron_and_steel,12,0,5,114.0339896
SE,iron_and_steel,12,0,6,114.0339896
SE,iron_and_steel,12,0,7,116.3438494
SE,iron_and_steel,12,0,8,116.467404
SE,iron_and_steel,12,0,9,116.6321434
SE,iron_and_steel,12,0,10,116.6321434
SE,iron_and_steel,12,0,11,116.6321434
SE,iron_and_steel,12,0,12,116.6321434
SE,iron_and_steel,12,0,13,116.6321434
SE,iron_and_steel,12,0,14,116.6321434
SE,iron_and_steel,12,0,15,116.467404
SE,iron_and_steel,12,0,16,116.3438494
SE,iron_and_steel,12,0,17,116.2202948
SE,iron_and_steel,12,0,18,116.2202948
SE,iron_and_steel,12,0,19,116.2202948
SE,iron_and_steel,12,0,20,116.2202948
SE,iron_and_steel,12,0,21,116.2202948
SE,iron_and_steel,12,0,22,116.2202948
SE,iron_and_steel,12,0,23,114.0339896
SE,iron_and_steel,12,0,24,114.0339896
SE,iron_and_steel,12,1,1,114.0339901
SE,iron_and_steel,12,1,2,114.0339901
SE,iron_and_steel,12,1,3,114.0339901
SE,iron_and_steel,12,1,4,114.0339901
SE,iron_and_steel,12,1,5,114.0339901
SE,iron_and_steel,12,1,6,114.0339901
SE,iron_and_steel,12,1,7,116.3438499
SE,iron_and_steel,12,1,8,116.4674045
SE,iron_and_steel,12,1,9,116.6321439
SE,iron_and_steel,12,1,10,116.6321439
SE,iron_and_steel,12,1,11,116.6321439
SE,iron_and_steel,12,1,12,116.6321439
SE,iron_and_steel,12,1,13,116.6321439
SE,iron_and_steel,12,1,14,116.6321439
SE,iron_and_steel,12,1,15,116.4674045
SE,iron_and_steel,12,1,16,116.3438499
SE,iron_and_steel,12,1,17,116.2202953
SE,iron_and_steel,12,1,18,116.2202953
SE,iron_and_steel,12,1,19,116.2202953
SE,iron_and_steel,12,1,20,116.2202953
SE,iron_and_steel,12,1,21,116.2202953
SE,iron_and_steel,12,1,22,116.2202953
SE,iron_and_steel,12,1,23,114.0339901
SE,iron_and_steel,12,1,24,114.0339901
SE,iron_and_steel,12,2,1,113.1515332
SE,iron_and_steel,12,2,2,113.1515332
SE,iron_and_steel,12,2,3,113.1515332
SE,iron_and_steel,12,2,4,113.1515332
SE,iron_and_steel,12,2,5,113.1515332
SE,iron_and_steel,12,2,6,113.1515332
SE,iron_and_steel,12,2,7,115.443518
SE,iron_and_steel,12,2,8,115.5661165
SE,iron_and_steel,12,2,9,115.729581
SE,iron_and_steel,12,2,10,115.729581
SE,iron_and_steel,12,2,11,115.729581
SE,iron_and_steel,12,2,12,115.729581
SE,iron_and_steel,12,2,13,115.729581
SE,iron_and_steel,12,2,14,115.729581
SE,iron_and_steel,12,2,15,115.5661165
SE,iron_and_steel,12,2,16,115.443518
SE,iron_and_steel,12,2,17,115.3209196
SE,iron_and_steel,12,2,18,115.3209196
SE,iron_and_steel,12,2,19,115.3209196
SE,iron_and_steel,12,2,20,115.3209196
SE,iron_and_steel,12,2,21,115.3209196
SE,iron_and_steel,12,2,22,115.3209196
SE,iron_and_steel,12,2,23,113.1515332
SE,iron_and_steel,12,2,24,113.1515332
SI,iron_and_steel,1,0,1,112.9070484
SI,iron_and_steel,1,0,2,112.9070484
SI,iron_and_steel,1,0,3,112.9070484
SI,iron_and_steel,1,0,4,112.9070484
SI,iron_and_steel,1,0,5,112.9070484
SI,iron_and_steel,1,0,6,112.9070484
SI,iron_and_steel,1,0,7,115.1940809
SI,iron_and_steel,1,0,8,115.3164145
SI,iron_and_steel,1,0,9,115.4795259
SI,iron_and_steel,1,0,10,115.4795259
SI,iron_and_steel,1,0,11,115.4795259
SI,iron_and_steel,1,0,12,115.4795259
SI,iron_and_steel,1,0,13,115.4795259
SI,iron_and_steel,1,0,14,115.4795259
SI,iron_and_steel,1,0,15,115.3164145
SI,iron_and_steel,1,0,16,115.1940809
SI,iron_and_steel,1,0,17,115.0717474
SI,iron_and_steel,1,0,18,115.0717474
SI,iron_and_steel,1,0,19,115.0717474
SI,iron_and_steel,1,0,20,115.0717474
SI,iron_and_steel,1,0,21,115.0717474
SI,iron_and_steel,1,0,22,115.0717474
SI,iron_and_steel,1,0,23,112.9070484
SI,iron_and_steel,1,0,24,112.9070484
SI,iron_and_steel,1,1,1,112.9070488
SI,iron_and_steel,1,1,2,112.9070488
SI,iron_and_steel,1,1,3,112.9070488
SI,iron_and_steel,1,1,4,112.9070488
SI,iron_and_steel,1,1,5,112.9070488
SI,iron_and_steel,1,1,6,112.9070488
SI,iron_and_steel,1,1,7,115.1940814
SI,iron_and_steel,1,1,8,115.316415
SI,iron_and_steel,1,1,9,115.4795264
SI,iron_and_steel,1,1,10,115.4795264
SI,iron_and_steel,1,1,11,115.4795264
SI,iron_and_steel,1,1,12,115.4795264
SI,iron_and_steel,1,1,13,115.4795264
SI,iron_and_steel,1,1,14,115.4795264
SI,iron_and_steel,1,1,15,115.316415
SI,iron_and_steel,1,1,16,115.1940814
SI,iron_and_steel,1,1,17,115.0717479
SI,iron_and_steel,1,1,18,115.0717479
SI,iron_and_steel,1,1,19,115.0717479
SI,iron_and_steel,1,1,20,115.0717479
SI,iron_and_steel,1,1,21,115.0717479
SI,iron_and_steel,1,1,22,115.0717479
SI,iron_and_steel,1,1,23,112.9070488
SI,iron_and_steel,1,1,24,112.9070488
SI,iron_and_steel,1,2,1,112.0333128
SI,iron_and_steel,1,2,2,112.0333128
SI,iron_and_steel,1,2,3,112.0333128
SI,iron_and_steel,1,2,4,112.0333128
SI,iron_and_steel,1,2,5,112.0333128
SI,iron_and_steel,1,2,6,112.0333128
SI,iron_and_steel,1,2,7,114.3026471
SI,iron_and_steel,1,2,8,114.4240339
SI,iron_and_steel,1,2,9,114.5858831
SI,iron_and_steel,1,2,10,114.5858831
SI,iron_and_steel,1,2,11,114.5858831
SI,iron_and_steel,1,2,12,114.5858831
SI,iron_and_steel,1,2,13,114.5858831
SI,iron_and_steel,1,2,14,114.5858831
SI,iron_and_steel,1,2,15,114.4240339
SI,iron_and_steel,1,2,16,114.3026471
SI,iron_and_steel,1,2,17,114.1812602
SI,iron_and_steel,1,2,18,114.1812602
SI,iron_and_steel,1,2,19,114.1812602
SI,iron_and_steel,1,2,20,114.1812602
SI,iron_and_steel,1,2,21,114.1812602
SI,iron_and_steel,1,2,22,114.1812602
SI,iron_and_steel,1,2,23,112.0333128
SI,iron_and_steel,1,2,24,112.0333128
SI,iron_and_steel,2,0,1,112.6779432
SI,iron_and_steel,2,0,2,112.6779432
SI,iron_and_steel,2,0,3,112.6779432
SI,iron_and_steel,2,0,4,112.6779432
SI,iron_and_steel,2,0,5,112.6779432
SI,iron_and_steel,2,0,6,112.6779432
SI,iron_and_steel,2,0,7,114.960335
SI,iron_and_steel,2,0,8,115.0824203
SI,iron_and_steel,2,0,9,115.2452007
SI,iron_and_steel,2,0,10,115.2452007
SI,iron_and_steel,2,0,11,115.2452007
SI,iron_and_steel,2,0,12,115.2452007
SI,iron_and_steel,2,0,13,115.2452007
SI,iron_and_steel,2,0,14,115.2452007
SI,iron_and_steel,2,0,15,115.0824203
SI,iron_and_steel,2,0,16,114.960335
SI,iron_and_steel,2,0,17,114.8382497
SI,iron_and_steel,2,0,18,114.8382497
SI,iron_and_steel,2,0,19,114.8382497
SI,iron_and_steel,2,0,20,114.8382497
SI,iron_and_steel,2,0,21,114.8382497
SI,iron_and_steel,2,0,22,114.8382497
SI,iron_and_steel,2,0,23,112.6779432
SI,iron_and_steel,2,0,24,112.6779432
SI,iron_and_steel,2,1,1,112.6779437
SI,iron_and_steel,2,1,2,112.6779437
SI,iron_and_steel,2,1,3,112.6779437
SI,iron_and_steel,2,1,4,112.6779437
SI,iron_and_steel,2,1,5,112.6779437
SI,iron_and_steel,2,1,6,112.6779437
SI,iron_and_steel,2,1,7,114.9603355
SI,iron_and_steel,2,1,8,115.0824208
SI,iron_and_steel,2,1,9,115.2452012
SI,iron_and_steel,2,1,10,115.2452012
SI,iron_and_steel,2,1,11,115.2452012
SI,iron_and_steel,2,1,12,115.2452012
SI,iron_and_steel,2,1,13,115.2452012
SI,iron_and_steel,2,1,14,115.2452012
SI,iron_and_steel,2,1,15,115.0824208
SI,iron_and_steel,2,1,16,114.9603355
SI,iron_and_steel,2,1,17,114.8382502
SI,iron_and_steel,2,1,18,114.8382502
SI,iron_and_steel,2,1,19,114.8382502
SI,iron_and_steel,2,1,20,114.8382502
SI,iron_and_steel,2,1,21,114.8382502
SI,iron_and_steel,2,1,22,114.8382502
SI,iron_and_steel,2,1,23,112.6779437
SI,iron_and_steel,2,1,24,112.6779437
SI,iron_and_steel,2,2,1,111.8059805
SI,iron_and_steel,2,2,2,111.8059805
SI,iron_and_steel,2,2,3,111.8059805
SI,iron_and_steel,2,2,4,111.8059805
SI,iron_and_steel,2,2,5,111.8059805
SI,iron_and_steel,2,2,6,111.8059805
SI,iron_and_steel,2,2,7,114.07071
SI,iron_and_steel,2,2,8,114.1918506
SI,iron_and_steel,2,2,9,114.3533713
SI,iron_and_steel,2,2,10,114.3533713
SI,iron_and_steel,2,2,11,114.3533713
SI,iron_and_steel,2,2,12,114.3533713
SI,iron_and_steel,2,2,13,114.3533713
SI,iron_and_steel,2,2,14,114.3533713
