timestamp,DE2,DE9,DEA,DEE
2019-11-11 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-11 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-11 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-11 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-11 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-11 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-11 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-12 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-12 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-12 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-12 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-12 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-12 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-12 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-13 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-13 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-13 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-13 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-13 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-13 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-13 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-14 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-14 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-14 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-14 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-14 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-14 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-14 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
