snapshot,DE0 1,DE0 2,DE0 4,DE0 7,DE0 8,DE0 9,DE0 A,DE0 B,DE0 C,DE0 D,DE0 E,DE0 F,DE0 G
2013-04-29 00:00:00,6041.666599889942,8700.487698016952,2086.5224326930897,3733.58059233329,603.984611311305,4925.13731419736,7123.951266216741,2103.76861008138,471.8591721573421,1453.207746461171,1179.1448126595901,1719.869793329744,1410.6655506520945
2013-04-29 01:00:00,6136.731690250658,8837.389103534653,2119.353678893806,3792.328153210887,613.4882558275114,5002.633914857455,7236.046010216777,2136.8712233601514,479.28383455752936,1476.0738420071814,1197.698552146952,1746.9317926321446,1432.8622485042954
2013-04-29 02:00:00,6433.909988538033,9265.349846753092,2221.9858211403607,3975.976010735595,643.1971310217375,5244.892222505793,7586.459870262455,2240.3516728682002,502.4937061210418,1547.5544174429772,1255.6984836338938,1831.5289762084283,1502.2502527683916
2013-04-29 03:00:00,7088.660866009986,10208.24397381636,2448.107599143735,4380.593698343019,708.6524896876456,5778.641962718092,8358.500707919371,2468.342463269284,553.6302926746323,1705.0422614696279,1383.4854258609662,2017.9156689697718,1655.1276901175065
2013-04-29 04:00:00,8352.946785933713,12028.917774862051,2884.735620509053,5161.886955053586,835.0429859698135,6809.281713700729,9849.266729378533,2908.579439032205,652.3720715666122,2009.1421422224676,1630.2345901104095,2377.817548336722,1950.325143324107
2013-04-29 05:00:00,9344.18017693754,13456.373888453214,3227.0634653460393,5774.441403389417,934.1364570321093,7617.330367229584,11018.06647266239,3253.7367989726495,729.7882214915852,2247.5644415237857,1823.6924202989258,2659.990081220008,2181.76770544275
2013-04-29 06:00:00,9834.684118236246,14162.739166400852,3396.4616702822022,6077.559088785893,983.1720712014445,8017.186801560989,11596.437707805171,3424.5351669005017,768.0969861104963,2365.545815599939,1919.4234852971151,2799.620909601733,2296.2952122174147
2013-04-29 07:00:00,10025.133874265404,14437.002191681362,3462.234529754952,6195.251699122589,1002.2113081351242,8172.440519122312,11821.004018802754,3490.851672769776,782.9712700074468,2411.3548744411296,1956.5933354007534,2853.8358811043868,2340.7632253920124
2013-04-29 08:00:00,10174.841427940873,14652.593156114479,3513.936847968466,6287.766770533283,1017.1775524854318,8294.481390897276,11997.529700737601,3542.9813371442156,794.6635541106931,2447.364173052361,1985.8115788131922,2896.4528469933052,2375.718363208824
2013-04-29 09:00:00,10363.373892056723,14924.095126240843,3579.0475602470597,6404.274548215112,1036.025117999995,8448.17214138845,12219.835262333061,3608.6302228333802,809.3880959190924,2492.7120638673814,2022.6072333572852,2950.1220266366804,2419.7387089049316
2013-04-29 10:00:00,10111.091882560539,14560.78866373387,3491.9205956131177,6248.371338583029,1010.8045188611475,8242.513070645788,11922.360267432352,3520.783109178351,789.6846617452786,2432.030434977213,1973.3696566213919,2878.305384596069,2360.8335154518477
2013-04-29 11:00:00,9841.234830469908,14172.172720911005,3398.723994394212,6081.607245309792,983.8269450374706,8022.526910407308,11604.161893497985,3426.8161902808893,768.6086021688325,2367.121464571196,1920.7019799346197,2801.485688451939,2297.8247345648465
2013-04-29 12:00:00,9638.642317739133,13880.42314559406,3328.7575678263956,5956.410751730116,963.573798321545,7857.3744764670555,11365.277611531692,3356.2714553350247,752.7859589027904,2318.391697046328,1881.162242592192,2743.8140613868536,2250.521515526815
2013-04-29 13:00:00,9476.951765937174,13647.575696371334,3272.9168560109742,5856.4905233973495,947.4096152326279,7725.5651227288845,11174.622335839082,3299.969191414355,740.157792707667,2279.500116631668,1849.6052918301589,2697.7859181066415,2212.768473792088
2013-04-29 14:00:00,9286.502024447384,13373.312692028689,3207.144001559475,5738.797922045575,928.3703797524468,7570.311417019983,10950.056041985403,3233.6526906078334,725.2835099462534,2233.691061287645,1812.4354445641513,2643.570950742882,2168.3004640122804
2013-04-29 15:00:00,9212.047680395886,13266.092425273855,3181.43078873874,5692.7872246048,920.9271888201301,7509.616596802861,10862.264186905108,3207.7269449033965,719.4685639265082,2215.7824879255713,1797.9042796749977,2622.3761735735025,2150.916158454645
2013-04-29 16:00:00,9268.926967313568,13348.00319077493,3201.0743599532607,5727.937029419499,926.6134036141185,7555.984315671743,10929.332645807839,3227.532880302647,723.9108834080839,2229.4637162746276,1809.005341775641,2638.5678925004686,2164.196873183573
2013-04-29 17:00:00,9249.91393760993,13320.6228929211,3194.5081066961175,5716.187510056042,924.7126735480783,7540.484986057786,10906.913683292709,3220.9123535966905,722.4259500196172,2224.8904943676916,1805.294591608064,2633.155489328873,2159.7575308973014
2013-04-29 18:00:00,9022.71635070756,12993.440024224039,3116.0441838881015,5575.785770393827,901.9997608198927,7355.274614970967,10639.01665353539,3141.799886248666,704.6816300543528,2170.2424452234663,1760.9527114967736,2568.479582379967,2106.709286056996
2013-04-29 19:00:00,8928.130565150961,12857.228856322545,3083.378468209362,5517.334406448794,892.5440323415921,7278.16874126288,10527.487075456003,3108.8641716864813,697.2944017568824,2147.4916373125384,1742.4925173522593,2541.554025868768,2084.6245008309306
2013-04-29 20:00:00,8369.083885037073,12052.1565004536,2890.3086554855886,5171.859229927204,836.6562096339284,6822.436598635674,9868.294576362432,2914.198537999374,653.6323923900208,2013.0236138387336,1633.3840483574847,2382.4112657888477,1954.0929860900394
2013-04-29 21:00:00,7574.691160102833,10908.16683859268,2615.9608056764523,4680.946795176293,757.2408739372061,6174.8515015414705,8931.59690112631,2637.5830625899716,591.5896617365098,1821.9475849781104,1478.3433745080226,2156.2729926706006,1768.610647363538
2013-04-29 22:00:00,7046.3209470507145,10147.271072059932,2433.485277761662,4354.428815343653,704.4197735864238,5744.1266661027175,8308.576152452026,2453.5992809060717,550.3235098889528,1694.858200962669,1375.2219947391359,2005.862844394611,1645.2417647514274
2013-04-29 23:00:00,6767.197025240639,9745.310088649321,2337.0883126645476,4181.938056362507,676.5157920219302,5516.586198607052,7979.450871648465,2356.405545482548,528.5237001018633,1627.7202616721409,1320.745714221183,1926.4051659908364,1580.069267336963
2013-04-30 00:00:00,6642.254333390628,9565.382524718874,2293.9386742268925,4104.726975325104,664.0252876345164,5414.733522099222,7832.126349003401,2312.8992531661343,518.7655722461272,1597.6676785548507,1296.360799142064,1890.837966434665,1550.8964640575234
2013-04-30 01:00:00,6723.259375136418,9682.036325045994,2321.914206138387,4154.7858203048545,672.1233509493604,5480.76843931024,7927.642372632605,2341.1060171882054,525.0921331886717,1617.1518973910136,1312.1704558310912,1913.897518315356,1569.8102885678004
2013-04-30 02:00:00,6974.103426602148,10043.27201189076,2408.54456414265,4309.80041218448,697.2001976139946,5685.25529363961,8223.421818339652,2428.452419505217,544.6832616477246,1677.4876528844309,1361.1273880255487,1985.3048195656797,1628.3797339581092
2013-04-30 03:00:00,7525.800543449269,10837.760403263967,2599.0761652036203,4650.733764637951,752.3532854534569,6134.9961079322,8873.948177110055,2620.5588619091254,587.7712640280308,1810.1878789970624,1468.8014515863192,2142.3553933841285,1757.1952030448167
2013-04-30 04:00:00,8566.563643564641,12336.543296922604,2958.509364571074,5293.896184735439,856.3982349880412,6983.421140142902,10101.150221829575,2982.9629609028684,669.0557253124875,2060.5236057890957,1671.9259356038438,2438.6274547940147,2000.2024308434143
2013-04-30 05:00:00,9470.401053703512,13638.142141861183,3270.654531898965,5852.442366873452,946.7547413966017,7720.225013882567,11166.898150146268,3297.6881680339675,739.646176649331,2277.9244676604103,1848.3267971926546,2695.9211392564353,2211.238951444657
2013-04-30 06:00:00,9897.155478700619,14252.70296930394,3418.03649452228,6116.164638289518,989.4173248486501,8068.113151667327,11670.099986271607,3446.2883181214615,772.976051173901,2380.572110655752,1931.6159456743057,2817.4045135187125,2310.881617251924
2013-04-30 07:00:00,10003.884020958838,14406.400687241872,3454.8957772960857,6182.11988547753,1000.0869631091966,8155.117741754342,11795.947535319703,3483.452261760237,781.311638840463,2406.2436272503573,1952.4460270576096,2847.786725592343,2335.8016083414236
2013-04-30 08:00:00,10140.010845362865,14602.434305038478,3501.9079167636046,6266.242446907864,1013.6955437495462,8266.08766888466,11956.459679948273,3530.8529806573156,791.9432567243202,2438.986340283992,1979.0137358521922,2886.537690989648,2367.5857888372366
2013-04-30 09:00:00,10359.858883537834,14919.033230177665,3577.833632930067,6402.102371486882,1035.673723063029,8445.306723489288,12215.69058652633,3607.4062617848936,809.1135708385658,2491.866595564212,2021.9212133671092,2949.121415815977,2418.917991418148
2013-04-30 10:00:00,10239.389824354312,14745.548058480672,3536.228987874607,6327.655870027758,1023.6304471418912,8347.10093063706,12073.641088673201,3565.4577330128914,799.7048374043268,2462.8900595174246,1998.4094118014918,2914.8277168018067,2390.7897342725523
2013-04-30 11:00:00,10190.499207700748,14675.141623151958,3519.3443474017745,6297.442839489416,1018.7428586581422,8307.245537027791,12015.992364656946,3548.433532332045,795.8864396958479,2451.1303535363763,1988.8674888797884,2900.9101175153346,2379.374289953831
2013-04-30 12:00:00,10038.235269653991,14455.869258825936,3466.7591679364705,6203.347994200541,1003.5210529001789,8183.120713110103,11836.452355900572,3495.4137094050443,783.9944998530457,2414.5061653893076,1959.1503190004996,2857.5654305270095,2343.822263297296
2013-04-30 13:00:00,9840.755511126423,14171.482462356935,3398.558458850985,6081.311039392305,983.7790275460661,8022.136171602875,11603.596710433429,3426.64928650155,768.5711669305788,2367.0061734389456,1920.6084317541408,2801.349241521843,2297.7128185439215
2013-04-30 14:00:00,9520.729642926899,13710.61937378997,3288.035784022726,5883.544024149173,951.7860838080628,7761.2526357575525,11226.242440500091,3315.213085115584,743.5768812081075,2290.0300505353775,1858.1493674934245,2710.2480834720895,2222.990147220942
2013-04-30 15:00:00,9425.984084255806,13574.178119703785,3255.314889829578,5824.993924898312,942.3143828326274,7684.016515781323,11114.524468065854,3282.221735960286,736.1771744978859,2267.2408122470333,1839.6579906220838,2683.277044650859,2200.868056654569
2013-04-30 16:00:00,9382.685526609563,13511.824700839217,3240.361497361052,5798.236630063973,937.9858317485968,7648.719741557085,11063.469546469398,3267.1447460383956,732.7955212356991,2256.8261694755734,1831.2074631392966,2670.9513262155065,2190.7582992466396
2013-04-30 17:00:00,9270.844244687507,13350.76422499121,3201.7365021261658,5729.121853089443,926.8050735797362,7557.547270889468,10931.593378066056,3228.2004954200033,724.0606243610985,2229.9248808036295,1809.3795344975551,2639.1136802208525,2164.6445372672733
2013-04-30 18:00:00,8932.923758585812,12864.131441863245,3085.033823641625,5520.296465623655,893.0232072556365,7282.076129307195,10533.138906101547,3110.533209479872,697.6687541394186,2148.644548635043,1743.4279991570447,2542.918495169728,2085.743661040181
2013-04-30 19:00:00,8623.602703596818,12418.684148608369,2978.208114300003,5329.144724855967,862.1004222791645,7029.919105279928,10168.407075087158,3002.8245308952323,673.5105232068146,2074.243264515569,1683.0581804313128,2454.864656031012,2013.5204509126504
2013-04-30 20:00:00,8055.289168302852,11600.266773089543,2781.9379427192716,4977.942891611391,805.2861932841828,6566.632667247959,9498.2876862683,2804.932085744816,629.1247647648462,1937.5462756544212,1572.141110442989,2293.083917830342,1880.8252230390858
2013-04-30 21:00:00,7402.136021975849,10659.673507873174,2556.367949859985,4574.312557062253,739.9905595896229,6034.185389717098,8728.130792159898,2577.497641274863,578.1129623387677,1780.4427354019388,1444.6659954841784,2107.1520481693187,1728.3208390930542
2013-04-30 22:00:00,6799.6310111012235,9792.017646954973,2348.289566153277,4201.981350400496,679.7582133007936,5543.026226597511,8017.694977115022,2367.6993830727524,531.0568212969681,1635.5216387792573,1327.0758162797904,1935.6380873440137,1587.6422616039251
2013-04-30 23:00:00,6424.643133357957,9252.004827103212,2218.7854622834025,3970.24935401261,642.2707247344197,5237.337927101031,7575.5329805371675,2237.124861404892,501.7699570459352,1545.3254520556345,1253.8898826403447,1828.8909980876786,1500.0865396357185
2013-05-01 00:00:00,6225.725402260565,8965.547234034135,2150.0881415469885,3847.3237724669943,622.3849454525948,5075.181157328087,7340.9817687324585,2167.8597221006266,486.23431727317086,1497.479583211353,1215.067348014919,1772.2654641533293,1453.641343424779
2013-05-01 01:00:00,6157.342436559878,8867.07024229752,2126.4717122737866,3805.065016647709,615.548709411401,5019.435695300428,7260.3488991365175,2144.0480909344847,480.8935509379715,1481.031364191118,1201.7211267451598,1752.7990147651656,1437.674640798861
2013-05-01 02:00:00,6149.194007720634,8855.335846878332,2123.6576080389395,3800.0295160504465,614.7341120575255,5012.793135625095,7250.740787039094,2141.2107266857206,480.25715188766003,1479.0714149428607,1200.130807677025,1750.479416953534,1435.7720684431356
2013-05-01 03:00:00,5962.898367207713,8587.055083337626,2059.3193949620677,3684.904032650218,596.1101615028496,4860.925832887932,7031.0727464115525,2076.340725300138,465.7073078577776,1434.261549411675,1163.7717113084982,1697.4469896506064,1392.2739975113445
2013-05-01 04:00:00,5652.93821976074,8140.6874453439905,1952.272971562811,3493.357350659215,565.1234865378383,4608.2478237880905,6665.587337977759,1968.4095083430457,441.4991632741688,1359.7065437825343,1103.277161675462,1609.2112212717632,1319.9015660225805
2013-05-01 05:00:00,5942.766940241979,8558.064203128828,2052.3668971253132,3672.4633751308825,594.0976254103643,4844.514791249391,7007.335040556366,2069.330761505143,464.1350267155891,1429.4193183599891,1159.8426848907689,1691.716214447681,1387.573521237704
2013-05-01 06:00:00,6511.240248650439,9376.711664832344,2248.6922472204537,4023.763943681287,650.9278269024808,5307.931475549504,7677.642823730076,2267.278841248672,508.5332635703086,1566.1547375985538,1270.790937605919,1853.5424349583834,1520.306054451577
2013-05-01 07:00:00,7000.146458804196,10080.776080933083,2417.538667012529,4325.894276019477,699.8037161004679,5706.485447199471,8254.130115324342,2437.520863245394,546.7172440617078,1683.751807900539,1366.2101753358468,1992.7184402397884,1634.4605078231584
2013-05-01 08:00:00,7270.003525434196,10469.392044693815,2510.735273252685,4492.658378277637,726.7812913776436,5926.471619290374,8572.328506402615,2531.48778720561,567.7933047736907,1748.6607818037241,1418.8778548602504,2069.5381405228136,1697.4692921049495
2013-05-01 09:00:00,7523.4039321924765,10834.309089555754,2598.248482466239,4649.252726065599,752.113696542936,6133.042402057622,8871.12224464338,2619.7243379496767,587.5840867012262,1809.6114198386424,1468.3337078462957,2141.6731545947546,1756.6356195454023
2013-05-01 10:00:00,7440.162066843755,10714.434082642972,2569.500451353021,4597.811586804245,743.7920182682045,6065.184037092589,8772.968700046255,2590.7386896240228,581.0828279801647,1789.5891757186434,1452.0874929817016,2117.9768503736154,1737.199520270808
2013-05-01 11:00:00,7160.239279461205,10311.32266830891,2472.8275936838627,4424.827151293956,715.8081742180369,5836.992338256204,8442.901447468437,2493.2667812349337,559.220626129319,1722.2590845410311,1397.455298829618,2038.2917604196807,1671.8404961548022
2013-05-01 12:00:00,6869.931254175851,9893.255672907868,2372.568137599384,4245.424929889726,686.7861193076051,5600.334643842894,8100.588578969178,2392.1786293562504,536.5473285851818,1652.431022328494,1340.7962302714636,1955.6503244525613,1604.0566283135433
2013-05-01 13:00:00,6682.357428746969,9623.134219889642,2307.7884964072423,4129.509564042868,668.0343887758507,5447.425370960582,7879.413383502825,2326.863551225764,521.8976572532898,1607.313713777974,1304.1876720883276,1902.2540386693777,1560.2601146592856
2013-05-01 14:00:00,6657.592566921514,9587.470819386974,2299.235816631384,4114.205573669579,665.5586488129572,5427.237175693449,7850.212224213044,2318.240179167738,519.9635010057797,1601.3569982840324,1299.3543437550081,1895.2042723366305,1554.4777801219138
2013-05-01 15:00:00,6929.207137810958,9978.617731179293,2393.0393865300366,4282.055764291855,692.7119215586159,5648.656056733935,8170.4829531946825,2412.819083652197,541.1768242580258,1666.6887063388028,1352.3650332744996,1972.5242780300073,1617.8969231470965
2013-05-01 16:00:00,7232.616573024268,10415.551814662776,2497.823485817284,4469.554289758959,723.0437226876011,5895.993956987458,8528.244175935664,2518.469277228902,564.8733527832986,1739.6680629966866,1411.5810882700316,2058.8952675586447,1688.739832288429
2013-05-01 17:00:00,7263.932147083386,10460.648769675596,2508.638489705152,4488.906436656146,726.1743364865206,5921.522261100909,8565.169520918258,2529.373672667314,567.3191250891449,1747.2004274618853,1417.6929112408554,2067.8098127415974,1696.0516891732323
2013-05-01 18:00:00,7247.315714097173,10436.719764592115,2502.8999141641402,4478.63794688012,724.5131938775027,5907.97662550911,8545.5764737259,2523.5876648580534,566.0213678919462,1743.2036612162012,1414.449901975671,2063.079644220482,1692.171926991586
2013-05-01 19:00:00,7330.078274641776,10555.904533888688,2531.4824147553813,4529.782889208908,732.7869561143283,5975.444263522132,8643.164852402375,2552.406414467121,572.4851925102906,1763.110617701117,1430.602571497417,2086.639505650419,1711.4961136400443
2013-05-01 20:00:00,7119.017786842766,10251.960390783177,2458.591526923901,4399.353424420313,711.6872670502576,5803.388777370259,8394.295669628955,2478.9130460862657,556.0011933684348,1712.344040173158,1389.4101496332019,2026.5573161536386,1662.2157115656705
2013-05-01 21:00:00,6509.482744390994,9374.180716800754,2248.0852835619576,4022.6778553171716,650.7521294339979,5306.498766599922,7675.57048582671,2266.6668607244287,508.39600103004534,1565.732003446969,1270.4479276108311,1853.0421295480317,1519.895695708185
2013-05-01 22:00:00,5975.999777135668,8605.922171420065,2063.844038164837,3693.000336713092,597.419907721403,4871.606038728147,7046.521100653276,2080.9027669981597,466.7305388389132,1437.4128438570217,1166.3286977458758,1701.1765432121238,1395.3330388114182
2013-05-01 23:00:00,5736.180099648829,8260.562473194635,1981.0210076972785,3544.7984989054903,573.4451662660684,4676.106200605545,6763.740899718788,1997.3951617314528,448.00042313076693,1379.7287913997006,1119.5233793776868,1632.9075296317965,1339.3376686919642
2013-05-02 00:00:00,5647.665692443038,8133.094580311359,1950.452075566072,3490.099076581947,564.5963926788907,4603.949685086923,6659.370307123757,1966.5735617075627,441.0873745178423,1358.4383378306115,1102.248128852567,1607.710300901813,1318.670486397616
2013-05-02 01:00:00,5722.759143491882,8241.235212742817,1976.3860074656918,3536.504724230959,572.1034750532453,4665.165502229042,6747.915756767361,1992.721850847205,446.95223532412894,1376.5006361995206,1116.9040274866566,1629.0870114502147,1336.2040167112737
2013-05-02 02:00:00,6012.428090858626,8658.381884342965,2076.4247545137855,3715.5120133967976,601.0616414286367,4901.302223422201,7089.475064991118,2093.5874694161894,469.57562035279807,1446.1749803995585,1173.4383679751375,1711.546522316101,1403.838666586089
2013-05-02 03:00:00,6716.22935809864,9671.912532919638,2319.4863515044012,4150.441466848392,671.4205610754287,5475.037603511913,7919.353021019141,2338.6580950912326,524.5430830276188,1615.4609607846742,1310.7984158507395,1911.8962966739484,1568.1688535942335
2013-05-02 04:00:00,8053.371890928913,11597.505738873264,2781.2758005463666,4976.758067941447,805.094523318565,6565.069712030234,9496.026954010084,2804.26447062746,628.9750238118318,1937.0851111254196,1571.7669177210748,2292.5381301099583,1880.3775589553857
2013-05-02 05:00:00,9057.5469187462,13043.598854362175,3128.073110071713,5597.3100850343235,905.4817681022795,7383.668325131161,10680.086657180813,3153.928237672813,707.401926305189,2178.6202744946672,1767.7505516201425,2578.39473424473,2114.8418570337935
2013-05-02 06:00:00,9549.009513271245,13751.344670355818,3297.802391115578,5901.020191250695,954.6132187079223,7784.306248923849,11259.588275596605,3325.0604182220964,745.7855625361441,2296.8322343324894,1863.66871581692,2718.298460625541,2229.593199245098
2013-05-02 07:00:00,9794.101718075788,14104.297233613881,3382.446317579876,6052.480303135565,979.1150540222045,7984.10422574762,11548.585507385096,3410.4039701242864,764.927467000617,2355.784492741733,1911.503067008004,2788.0683945758187,2286.819648989517
2013-05-02 08:00:00,10001.647197355907,14403.179480656212,3454.123278094363,6180.737591195929,999.8633481493091,8153.294294000328,11793.310014351782,3482.673377456654,781.1369410619462,2405.705601966522,1952.009468882043,2847.149973251895,2335.2793335771066
2013-05-02 09:00:00,10275.338818733786,14797.3175128495,3548.6441686803296,6349.871340793977,1027.2242633577205,8376.406376526682,12116.02986994649,3577.9755316515825,802.512483679958,2471.536904927711,2005.4255338502749,2925.0612489756877,2399.1834460262976
2013-05-02 10:00:00,10184.907148693423,14667.088606687808,3517.4130993974677,6293.987103785411,1018.1838212584236,8302.686917642757,12009.398562237146,3546.486321573089,795.4496952495557,2449.7852903267876,1987.776093440872,2899.3182366642145,2378.068603043039
2013-05-02 11:00:00,10016.026792199824,14423.887258216171,3459.089349412402,6189.623777705432,1001.3008743449411,8165.016469985693,11810.265523432317,3487.68049589958,782.2599993450914,2409.164339431203,1954.81591713403,2851.243385293669,2338.636817599647
2013-05-02 12:00:00,9775.887553944624,14078.067366683495,3376.155956894776,6041.2244603012505,977.2941864418382,7969.25612747438,11527.10851664422,3404.061616383894,763.504925675906,2351.4034227218804,1907.9482304745575,2782.8834029543827,2282.566833404787
2013-05-02 13:00:00,9596.781718123346,13820.140502391703,3314.3007819875493,5930.542074648236,959.3889997117277,7823.249918656113,11315.9182391289,3341.6951767511514,749.5166113553646,2308.3229276716197,1872.9923596508402,2731.897683741789,2240.7475061816613
2013-05-02 14:00:00,9393.070793591105,13526.78032378193,3243.948105818872,5804.654433927761,939.0240455158585,7657.185760838855,11075.715196678648,3270.7609996534957,733.6066192000641,2259.324147504834,1833.2343432206294,2673.90768050648,2193.183149761471
2013-05-02 15:00:00,9361.435687842364,13481.22321733759,3233.022749923436,5785.104825403836,935.8614881761678,7631.396976041537,11038.41308013025,3259.7453400916093,731.1358912042521,2251.714925781969,1827.060157633784,2664.902174842357,2185.7966855908403
2013-05-02 16:00:00,9332.836271269029,13440.037748402365,3223.145785801767,5767.4311876906595,933.0024082820389,7608.082870338953,11004.690456324035,3249.7867377988714,728.9022530507129,2244.8358812300244,1821.4784438566362,2656.760833068842,2179.1190228860683
2013-05-02 17:00:00,9224.829529555484,13284.49932004905,3185.845069891441,5700.686049071094,922.2049885909151,7520.036298254365,10877.335735293223,3212.1777123524384,720.4668369466045,2218.856918118916,1800.3988978210916,2626.0147583760618,2153.900585679313
2013-05-02 18:00:00,8931.00648121187,12861.370407646964,3084.3716814687195,5519.11164195371,892.8315372900188,7280.5131740894685,10530.87817384333,3109.865594362516,697.5190131864041,2148.183384106041,1743.0538064351304,2542.372707449344,2085.295996956481
2013-05-02 19:00:00,8793.44169877739,12663.266014188146,3036.862935371522,5434.100462770918,879.0792041754559,7168.371030545855,10368.670480021095,3061.9641641274193,686.7750895877862,2115.094797675655,1716.2054530991122,2503.212401261751,2053.1760683978923
2013-05-02 20:00:00,8215.861308303347,11831.50361901944,2837.392404933832,5077.171972803358,821.3385688931563,6697.530297109124,9687.62420147695,2860.8449075136946,641.6655820707113,1976.1688434271641,1603.479782117239,2338.793684940331,1918.3171273916546
2013-05-02 21:00:00,7438.404562584311,10711.903134611382,2568.8934876945245,4596.72549844013,743.6163207997216,6063.751328143007,8770.896362142888,2590.1267090997794,580.9455654399013,1789.1664415670587,1451.7444829866138,2117.4765449632637,1736.7891615274161
2013-05-02 22:00:00,6890.542000485069,9922.936811670734,2379.6861709793648,4258.161793326547,688.8465728914948,5617.136424285867,8124.891467888919,2399.355496930584,538.157044965624,1657.3885445124306,1344.8188048696716,1961.5175465855823,1608.869020608109
2013-05-02 23:00:00,6527.696893982789,9400.410562793273,2254.375639225807,4033.9336891665635,652.5729955608654,5321.346853020738,7697.04745942368,2273.0092094020674,509.81854121921947,1570.1130699696532,1274.0027613066466,1858.227117030573,1524.148507898126
2013-05-03 00:00:00,6368.722485127245,9171.474578710275,2199.4729621553342,3935.6919610328837,636.68034492324,5191.751685841011,7509.594887763545,2217.652733564319,497.4025080408665,1531.8748059710786,1242.9759169006584,1812.9721730209044,1487.0296569486404
2013-05-03 01:00:00,6400.357590875985,9217.03168515461,2210.39831805077,3955.2415695568066,639.8429022629305,5217.540470638328,7546.897004311939,2228.668393126205,499.8732360366786,1539.484027693943,1249.1501024875035,1821.977678685027,1494.4161211192713
2013-05-03 02:00:00,6693.222000532628,9638.780080448558,2311.5406353870385,4136.223564839219,669.120518581018,5456.282117194361,7892.224199632725,2330.6467035574497,522.7461893203717,1609.9269794423174,1306.3080975125079,1905.346835751553,1562.796877800253
2013-05-03 03:00:00,7200.661921046538,10369.53453584906,2486.7877728930307,4449.807210623379,719.8492203536409,5869.944679653853,8490.565270677565,2507.3423484807895,562.3776679619841,1731.9819805189884,1405.3445372295341,2049.7987972744577,1681.2787574371814
2013-05-03 04:00:00,8332.815344428609,11999.92687371539,2877.7831176510485,5149.446288549328,833.0304484238295,6792.8706602097645,9825.529006379442,2901.569470174457,650.799789288887,2004.2999076736135,1626.3055608550492,2372.0867689949023,1945.624663655677
2013-05-03 05:00:00,9248.955298922961,13319.24237581296,3194.177035609665,5715.59509822107,924.6168385652695,7539.7035084489235,10905.783317163601,3220.5785460380125,722.3510795431099,2224.6599121031904,1805.1074952471067,2632.8825954686813,2159.5336988554513
2013-05-03 06:00:00,9685.455883904264,13947.838460521807,3344.924887611915,5985.3402232926865,968.2537443425416,7895.536668590456,11420.477208934879,3372.5724063054013,756.4421372455037,2329.651808120958,1890.2987900651551,2757.14039064291,2261.451990421528
2013-05-03 07:00:00,9895.078428212186,14249.711848902973,3417.319173834966,6114.881079313745,989.2096823858976,8066.419950181458,11667.650859658539,3445.5650684109924,772.8138318081355,2380.0725157493334,1931.2105702255656,2816.8132434882973,2310.3966478279162
2013-05-03 08:00:00,10069.710616827606,14501.196300023448,3477.629350338748,6222.798876403557,1006.6676391962335,8208.779263491699,11873.56609523802,3506.3737394365703,786.4527505716432,2422.0769602319233,1965.29332469815,2866.525458019995,2351.1714255224083
2013-05-03 09:00:00,10265.273097981235,14782.822062276173,3545.1679172513277,6343.651007541849,1026.2179945847286,8368.200849781202,12104.161008446947,3574.4705472227092,801.7263425410956,2469.1157876532843,2003.4610192225948,2922.1958593047784,2396.833206192083
2013-05-03 10:00:00,10156.147959005593,14625.673051567892,3507.48095676139,6276.214730766405,1015.3087688671599,8279.24256567203,11975.487544076077,3536.4720846872383,793.2035786832654,2442.867815397426,1982.1631969368982,2891.131412580668,2371.3536349979586
2013-05-03 11:00:00,9941.09312880484,14315.976732907266,3433.2106010484404,6143.316874347171,993.8097659212199,8103.930910964138,11721.908485287466,3461.5878464158036,776.4076180870926,2391.1404749368785,1940.1912040643974,2829.912161194193,2321.140596021087
2013-05-03 12:00:00,9726.198071718583,14006.510500431334,3358.9954238498995,6010.517753233765,972.326735472415,7928.7495025243925,11468.517820853709,3386.759242737483,759.624135903671,2339.451564853748,1898.2503939187231,2768.7383921177507,2270.9648623845237
2013-05-03 13:00:00,9547.252009011801,13748.813722324228,3297.1954274570817,5899.934102886578,954.4375212394393,7782.873539974268,11257.515937693239,3324.448437697853,745.6482999958808,2296.409500180904,1863.3257058218321,2717.798155215189,2229.1828405017063
2013-05-03 14:00:00,9321.172819371528,13423.241435982134,3219.117749228677,5760.223501380243,931.8364145376986,7598.574880912032,10990.937651275974,3245.7254074388666,727.9913277843382,2242.0304601814287,1819.202101960694,2653.4406202976124,2176.3957296487697
2013-05-03 15:00:00,9285.383612645917,13371.702088735858,3206.7577519586134,5738.106774904774,928.258572272503,7569.3996931429765,10948.737281501442,3233.263248456042,725.1961610569948,2233.422048645727,1812.217165476368,2643.252574572658,2168.0393266301216
2013-05-03 16:00:00,9270.205152229528,13349.84388025245,3201.5157880685306,5728.726911866128,926.7411835911971,7557.0262858168935,10930.83980064665,3227.977957047551,724.0107107100937,2229.7711592939622,1809.2548035902503,2638.9317509807242,2164.4953159060397
2013-05-03 17:00:00,9124.971245759918,13140.69532899065,3151.358468258462,5638.976429018637,912.2221691606643,7438.632309549956,10759.589160647643,3177.4060612802764,712.667822163881,2194.8379112504012,1780.9096765289444,2597.5882897727015,2130.5847276178615
2013-05-03 18:00:00,8881.956091443812,12790.73388613356,3067.4318624814787,5488.79987610954,887.9279763091348,7240.527534212055,10473.041055472222,3092.785759088556,693.688137065174,2136.385247747576,1733.480700786601,2528.40962585284,2073.843247297451
